series_id,reference,percent_change_employment_previous,percent_change_imputed
CES6056173001,824.7,0.003273917788286562,0.0050940024222220215
CES6561110001,1093.5,-0.0538637402834935,-0.03682084193220858
CES6562131001,144.7,-0.0027643400138215313,0.004719196206493748
CES6562132001,141.6,-0.024011299435028333,-0.016527763214713054
CES6562220001,161.3,-0.05083694978301312,-0.050951508255566824
CES7071110001,130.8,-0.5168195718654435,-0.47702520781365376
CES7071120001,158.4,-0.20454545454545459,-0.16475109049366488
CES7071130001,183.2,-0.4415938864628821,-0.4017995224110924
CES7071150001,51.8,-0.18146718146718144,-0.14167281741539173
CES7071395001,72.6,-0.42148760330578505,-0.3986253870025832
CES7072110001,2032.1,-0.31755327001623934,-0.2985015786441374
CES7072240001,423.7,-0.333490677366061,-0.31920740049960705
CES8081119201,178.1,-0.043234138124649046,-0.02981869937382431
CES8081120001,105.5,-0.01516587677725112,-0.001750438026426382
CES8081130001,218.8,-0.060786106032906795,-0.04737066728208206
CES8081140001,79.9,0.0012515644555692873,0.014667003206394025
CES8081211201,459,-0.16252723311546846,-0.15065059688534277
CES8081230001,291.4,-0.21173644474948528,-0.19985980851935958
CES8081220001,135.7,-0.040530582166543816,-0.028653945936418124
CES8081290001,375,-0.2074666666666667,-0.195590030436541
CES8081393001,111.3,-0.019766397124887702,-0.01803704130992878
CES9091911001,558,0.006810035842293782,0.009255023617354974
CES3231110001,64.5,0.08372093023255833,0.08576604301451307
CES3231120001,61.6,0.011363636363636243,0.013408749145590981
CES3231180001,317.1,-0.03658152002522874,-0.034536407243274
CES3231170001,36,-0.08333333333333337,-0.08128822055137863
CES3231190001,235.4,-0.0429056924384027,-0.04086057965644796
CES3232222001,54.9,-0.023679417122040025,-0.022578701656987832
CES3232229001,61.2,-0.0065359477124183885,-0.005435232247366195
CES3232510001,151.4,-0.01387054161162482,-0.010361769681800248
CES3232590001,82.5,-0.08606060606060595,-0.08255183413078138
CES3132730001,200,-0.0684999999999999,-0.06157875894988063
CES3132790001,95.6,-0.03451882845188281,-0.027597587401763546
CES3133110001,86.2,-0.058004640371229654,-0.05114448205988398
CES3133120001,57.9,-0.07081174438687399,-0.06395158607552831
CES3133230001,398.7,-0.022322548281916155,-0.0129888515929939
CES3133240001,93.1,-0.03007518796992481,-0.020741491281002555
CES3133260001,67.6,-0.03106508875739633,-0.021731392068474076
CES3133290001,276.9,-0.0595882990249188,-0.050254602335996545
CES3133312001,71.2,-0.042134831460674205,-0.038984799960359195
CES3133313001,67.7,-0.23042836041358938,-0.22727832891327437
CES3133510001,45.6,-0.15131578947368418,-0.14452333664349548
CES3133530001,142.5,-0.09122807017543855,-0.08443561734524985
CES3133590001,146.9,-0.049012933968686334,-0.042220481138497634
CES3133610001,243.4,-0.23089564502875926,-0.23262794668022013
CES3133620001,158.2,-0.009481668773704155,-0.011213970425165032
CES3133630001,583.8,-0.044878383007879274,-0.04661068465934015
CES3133641101,243.8,-0.10664479081214107,-0.10837709246360194
CES3133641201,91.9,-0.1523394994559304,-0.15407180110739127
CES3133641301,116.3,-0.14531384350816845,-0.14704614515962933
CES3132190001,237.2,-0.012647554806070826,-0.009245367685779216
CES3133990001,290.5,-0.03648881239242696,-0.02926569842773996
CES4142390001,295.8,-0.04158215010141997,-0.03713812001875472
CES4142420001,235.6,-0.03438030560271643,-0.02989662251128644
CES4142460001,147,-0.05782312925170063,-0.05333944616027064
CES4142490001,325.9,-0.011660018410555195,-0.007176335319125204
CES4142511001,29.4,-0.05102040816326536,-0.05160406575081411
CES4142512001,484.4,-0.07163501238645742,-0.07221866997400617
CES4244410001,1131.6,0.08050547896783322,0.07346758260279063
CES4245111001,279.5,-0.030411449016100156,-0.04107811568276687
CES4245112001,133.5,-0.3438202247191011,-0.35448689138576783
CES4348540001,206.1,-0.2367782629791363,-0.21079896523202857
CES4348550001,101.3,-0.2477788746298124,-0.22179957688270469
CES4348590001,113.4,-0.23456790123456794,-0.20858860348746022
CES5051110001,284.7,-0.12363891815946604,-0.11969138218595265
CES5552212001,93.4,-0.010706638115631661,-0.012774139233199922
CES5552219001,295.2,-0.004742547425474197,-0.006810048543042457
CES5553110001,628.1,-0.04951440853367306,-0.043805668452608915
CES5553120001,368.5,-0.0029850746268657025,0.002723665454198443
CES5553220001,142.5,-0.17263157894736836,-0.16973401630888196
CES5553230001,34.6,-0.0780346820809249,-0.0751371194424385
CES5553240001,176.8,-0.1363122171945702,-0.1334146545560838
CES6561120001,52,-0.1461538461538462,-0.12911094780256127
CES6561130001,1782.2,-0.11508248232521612,-0.0980395839739312
CES6561140001,75,-0.1306666666666666,-0.11362376831538168
CES6561150001,121,-0.12479338842975207,-0.10775049007846715
CES6561160001,488.9,-0.16404172632440173,-0.1469988279731168
CES6561170001,166.2,-0.03910950661853185,-0.022066608267246934
CES6562210001,4798.3,-0.017964695829773003,-0.01807925430232671
CES6562230001,276.5,-0.0206148282097649,-0.020729386682318607
CES7072120001,73.2,-0.25,-0.23094830862789806
CES7072119901,31.3,0.07987220447284327,0.09892389584494521
CES8081110001,959.7,-0.044388871522350715,-0.030973432771525977
CES8081211301,131.9,-0.03639120545868091,-0.024514569228555216
CES8081219001,174.5,-0.12779369627507164,-0.11591706004494595
CES8081320001,188.4,-0.0424628450106157,-0.04073348919565678
CES8081330001,243.9,-0.04264042640426402,-0.0409110705893051
CES8081340001,389.5,-0.3093709884467266,-0.3076416326317677
CES8081390001,482,-0.007883817427385864,-0.0061544616124269425
CES1011330001,48.7,-0.05338809034907599,-0.07597535934291588
CES1021100001,137.4,-0.03420669577874835,-0.029839883551673885
CES1021210001,46.5,-0.07741935483870965,-0.062365591397849474
CES1021220001,41.8,0,0
CES1021230001,97.9,-0.03472931562819204,-0.03064351378958119
CES1021300001,317.3,-0.267885282067444,-0.2070595650803656
CES2000000001,7648,-0.03817991631799167,-0.02379707112970708
CES3231300001,106.1,-0.11404335532516485,-0.08765315739868051
CES3231400001,112.2,-0.0490196078431373,-0.0490196078431373
CES3231500001,104.5,-0.11291866028708131,-0.09952153110047857
CES3232300001,419.6,-0.12178265014299339,-0.10772163965681614
CES3133410001,162,0.00864197530864197,0.00987654320987641
CES3133450001,426.8,-0.009137769447047916,-0.004686035613870709
CES3133700001,384.1,-0.0796667534496226,-0.08305128872689416
CES4244110001,1313.9,-0.056701423243778026,-0.049775477585813244
CES4244120001,161.7,-0.036487322201607775,-0.02164502164502169
CES4244130001,567.9,-0.016200035217467712,-0.013558725127663207
CES4244200001,473.4,-0.07435572454583861,-0.06252640473172788
CES4244700001,955.7,-0.019671445014125877,-0.016950926022810564
CES4245220001,1018.4,-0.040161036920659865,-0.04035742340926951
CES4245230001,1981.1,0.06344959870778877,0.059966685174903
CES4348100001,516.9,-0.212226736312633,-0.20119945830915076
CES4348200001,159.4,-0.11166875784190722,-0.11731493099121715
CES4348300001,67.6,-0.12426035502958566,-0.10946745562130167
CES4348400001,1524.8,-0.02977439664218251,-0.027610178384050332
CES4348600001,51.3,-0.05458089668615984,-0.04288499025341119
CES4348700001,35.2,-0.28409090909090917,-0.20738636363636376
CES4348800001,764.7,-0.09271609781613721,-0.08473911337779527
CES9091912001,602.8,0.0107830126078301,0.010119442601194573
CES4349200001,882.8,0.21454463072043506,0.23346171273221583
CES4349300001,1327.7,0.06560216916472084,0.06522557806733431
CES5051200001,441.9,-0.4095949309798598,-0.4030323602625028
CES5051500001,264.2,-0.05791067373202119,-0.08894776684330052
CES5051800001,363,-0.024793388429752095,-0.02672176308539942
CES5051900001,352,0.026988636363636465,0.035511363636363535
CES5552300001,965.8,0.010147028370263156,0.010457651687719949
CES6054110001,1165.3,-0.031150776624045307,-0.03235218398695616
CES6054120001,1027.7,-0.026466867762965918,-0.02607764911939292
CES6054130001,1546.2,-0.009183805458543581,-0.004397878670288402
CES6054140001,142.3,-0.05340829234012667,-0.04989458889669729
CES6054150001,2239.4,-0.006519603465213852,-0.0040635884611949225
CES6054160001,1574.3,0.005208664168201871,0.010036206567998418
CES6054170001,762.7,0.04143175560508716,0.04287400026222632
CES6054180001,486.9,-0.0979667282809612,-0.09098377490244391
CES6055000001,2425,-0.03583505154639177,-0.03550515463917525
CES6056130001,3593.1,-0.05902980713033312,-0.05543959255239206
CES6056140001,864.7,-0.07621140279865857,-0.07517057939169658
CES6056150001,220.8,-0.33559782608695665,-0.3310688405797102
CES6056160001,957,-0.056426332288401215,-0.04597701149425293
CES6056200001,458.5,-0.021374045801526798,-0.017230098146128636
CES6562110001,2726.1,-0.02094567330618835,-0.019881882542826634
CES6562120001,990.9,5.04591785245756e-4,0.001513775355737268
CES6562140001,997.7,-0.005211987571414278,-0.00511175704119482
CES6562160001,1547.3,-0.029858463129322055,-0.027144057390292797
CES6562310001,1585.7,-0.1131361543797692,-0.11206407264930318
CES6562410001,2735.2,-0.04109388710149153,-0.03374524714828886
CES6562420001,187.1,-0.016034206306787868,-0.012292891501870518
CES6562430001,325.6,-0.1514127764127764,-0.14527027027027029
CES6562440001,1046.5,-0.15871954132823696,-0.1567128523650263
CES7071200001,174.6,-0.26002290950744567,-0.2468499427262314
CES1021000001,640.9,-0.15088157278826642,-0.1181151505695115
CES3231100001,1662.5,-0.015699248120300657,-0.013654135338345919
CES3000000001,12799,-0.044378467067739624,-0.04023751855613722
CES3132100001,411.5,-0.020656136087484844,-0.017253948967193233
CES3132700001,419,-0.0618138424821002,-0.054892601431980936
CES3133100001,379,-0.0870712401055409,-0.08021108179419523
CES3133200001,1467.8,-0.05702411772721083,-0.04769042103828858
CES3133300001,1111.1,-0.04995049950499508,-0.046800468004680074
CES3133400001,1082.6,-0.006558285608719627,-0.0036948087936449214
CES3133500001,397.5,-0.0659119496855346,-0.0591194968553459
CES3133600001,1731.8,-0.07789583092735874,-0.07962813257881962
CES3133900001,623,-0.01974317817014437,-0.01252006420545737
CES3232200001,363.4,-0.021463951568519435,-0.02036323610346724
CES3232400001,113.7,-0.08795074758135446,-0.09234828496042213
CES3232500001,855,-0.005497076023391889,-0.001988304093567317
CES3232600001,731,-0.0064295485636115535,-0.0068399452804377425
CES3133420001,87.4,-0.020594965675057364,-0.017162471395881007
CES3133440001,374.7,-0.014144649052575398,-0.012276487856952123
CES3133460001,31.7,0.07886435331230301,0.07886435331230301
CES4142000001,5895.2,-0.043696566698330774,-0.03967634685846111
CES4142300001,3217.8,-0.038908571073404286,-0.034464540990739034
CES4142400001,2163.4,-0.04465193676620127,-0.04016825367477128
CES4244600001,1033.2,-0.04065040650406504,-0.035811072396438215
CES4200000001,15609.8,-0.025849146049276683,-0.02440774385322042
CES4244100001,2043.5,-0.04384634206019078,-0.03748470760949352
CES4244300001,469.2,-0.11061381074168797,-0.1165814151747655
CES4244400001,1293,0.07958236658932716,0.07254447022428456
CES4244500001,3074.9,0.02917168037984963,0.02852125272366579
CES4244800001,1270.6,-0.24012277664095694,-0.22729419172044696
CES4245100001,562.5,-0.16533333333333333,-0.17600000000000005
CES4245200001,2999.4,0.028305661132226545,0.025938521037540685
CES4245300001,849.1,-0.07443175126604651,-0.06783653279943469
CES4245400001,585.3,0.030411754655732315,0.03280369041517184
CES4422000001,547.4,-0.01479722323712096,-0.014249177932042278
CES5051700001,708,-0.028672316384180774,-0.030367231638418035
CES5552100001,19.5,0.0410256410256411,0.03589743589743577
CES5552211001,1400.1,-0.03106920934218982,-0.03349760731376317
CES5552220001,583,0.04665523156089191,0.04116638078902235
CES5552230001,299.6,0.06408544726301724,0.065086782376502
CES5553300001,23.2,-0.0387931034482758,-0.0431034482758621
CES6054190001,763.9,-0.010603482131169017,-0.0066762665270323485
CES6056170001,2197.7,-0.03339855303271588,-0.031578468398780424
CES6056110001,545.3,-0.010636346964973287,-0.005134788189987027
CES6056120001,164.7,-0.06982392228293866,-0.06739526411657559
CES6056190001,333,-0.12462462462462465,-0.11141141141141153
CES6562130001,1002.2,-0.04749550987826778,-0.040011973657952504
CES6562150001,289.3,0.0076045627376426506,0.0076045627376426506
CES6562190001,321.7,-0.01771837115324837,-0.018961765620142845
CES6562320001,651,-0.062211981566820285,-0.06328725038402461
CES6562330001,976.1,-0.07786087491035754,-0.08072943345968653
CES6562390001,166.6,-0.0846338535414165,-0.0930372148859544
CES7071300001,1802.1,-0.2941013262305089,-0.27123910992730704
CES7072200001,12308.1,-0.16084529699953698,-0.14656202013308306
CES8081300001,3006.9,-0.04619375436496065,-0.04446439855000173
CES8000000001,5937,-0.07377463365336023,-0.06670035371399696
CES8081100001,1364.1,-0.04317865259145215,-0.02976321384062741
CES8081200001,1566.1,-0.1533107719813549,-0.1414341357512292
CES9000000001,22835,-0.05947011167068095,-0.05351434201883076
