state,industry,reference,percent_change_state_imputed
01,10113300,54.5,-0.004208489411086425
01,10211000,156.6,0.015222773550704893
01,10212100,50.4,0.0011286301462166692
01,10212200,40.8,0.0348587888763755
01,10212300,97.4,0.042644552052282125
01,10213000,314.5,-0.11107390852691024
01,10210000,659.7,-0.040800601755730304
01,20000000,7639,0.0016068269687603554
01,30000000,12852,-0.06561083982909743
01,31327100,40.7,-0.057457683747223154
01,31327200,84.8,-0.06785938046967455
01,31331300,57.8,-0.04402116453713323
01,31331400,61.2,-0.002787023822023671
01,31331500,115.9,-0.14825133551736613
01,31332100,100.3,-0.03604404305788478
01,31332200,34.4,-0.029366401563762468
01,31332700,358,-0.02908057591740676
01,31332800,140.3,-0.03399104311260315
01,31332994,45.4,0.039427779360323045
01,31333110,75.9,-0.02887285058351996
01,31333300,95.4,-0.005020711472972228
01,31333500,176.8,-0.06448099776455707
01,31333600,97.7,-0.06268343203328064
01,31335200,61.8,-0.03780590324325461
01,31336419,88.1,0.06526702505828241
01,31336900,60.8,0.047059172139947925
01,31336600,142.9,-0.08089536912925033
01,31321100,92.9,-0.004952925898194627
01,31321200,84.2,-0.0015689587688266782
01,31321990,69,-0.08053209002979944
01,31339100,330.7,-0.026058526456495645
01,31339920,43.5,-0.07800128806631679
01,31327300,201.9,0.014143432430416047
01,31327900,98.1,-0.03662200236108293
01,31331100,83.5,0.006153917824095911
01,31331200,54.8,-0.06586846077636743
01,31332300,404.6,-0.012220555537253541
01,31332400,95.3,0.04057185949678066
01,31332600,67.7,-0.0781452136966333
01,31332900,283.4,0.012492422351814136
01,31333120,69.2,0.04707511867935266
01,31333130,69.6,-0.046199414574251585
01,31335100,47,-0.08875267732574454
01,31335300,145.7,-0.01009790725024684
01,31335900,149.5,-0.050412109475463485
01,31336100,243.1,-0.48976304202359755
01,31336200,168,-0.16551914866205708
01,31336300,587.7,-0.2626234778873665
01,31336411,245.1,0.04513393754182471
01,31336412,91.2,-0.0861645120705784
01,31336413,115.7,0.03506837243108185
01,31321900,233.6,-0.06218783749853074
01,31339900,292.2,-0.09151588600348781
01,31334100,169.3,0.05285081230209421
01,31334500,433.1,0.03101248225305009
01,31337000,386.4,-0.09772459930017985
01,31321000,410.6,-0.03634860456843869
01,31327000,425.6,-0.020725035172469375
01,31331000,372.7,-0.059307539192110514
01,31332000,1483.9,-0.016267668965659232
01,31333000,1109.9,-0.012610777097332937
01,31334000,1098.2,0.03210166826432337
01,31335000,404.5,-0.04007687583717179
01,31336000,1742.9,-0.17085378524203199
01,31339000,622.9,-0.05708540149202479
01,31334200,84.6,0.007937045561279943
01,31334400,378,0.028161068976792714
01,31334600,33.2,0.046944137759861504
01,32311300,81.4,-0.13895453860707974
01,32311400,174,-0.03600331151792158
01,32311500,155.7,-0.050062178038418614
01,32311600,535.5,-0.004192886198368662
01,32311811,86.1,-0.3023095312303651
01,32329100,287.4,-0.19184016861786424
01,32329900,37.9,-0.10725688807334088
01,32322100,95.5,-0.03274867818847793
01,32322210,150.1,-0.04978234858622321
01,32324110,68.4,-0.0679585664765997
01,32324190,45.6,-0.14032698752923134
01,32325200,94.2,-0.057442478970958555
01,32325300,37.3,-0.00799830964324888
01,32325400,308.2,-0.018636922152447832
01,32325500,65.1,-0.12356808680603815
01,32325600,111.2,-0.021436888538845622
01,32326100,608.3,-0.08660254415227464
01,32326210,58.8,0.01937390856920529
01,32326290,78.9,-0.09172642510038431
01,32311100,63.7,-6.796860465129173e-4
01,32311200,60,-0.037152736805277975
01,32311800,314.9,-0.17180924151576804
01,32311700,34.9,-0.07831797080718828
01,32311900,234.1,-0.06319573837156023
01,32322220,55.7,-0.044270762653685236
01,32322290,61.8,-0.028844850607529282
01,32325100,153.4,-0.0310346861807842
01,32325900,81.6,-0.0638353227326669
01,32313000,106.5,-0.18881413688389392
01,32314000,111.3,-0.1365609953934418
01,32315000,105,-0.29219441857403483
01,32323000,417.2,-0.17154564899909075
01,32311000,1655.4,-0.06416735562852316
01,32322000,363.6,-0.04306350548272575
01,32324000,114.3,-0.09760124272101645
01,32325000,851.1,-0.03918772135866655
01,32326000,746.2,-0.07916663335112772
01,41423100,363.2,-0.01623675454496487
01,41423200,115.2,-0.05452679982151909
01,41423300,247.3,0.03449540386720806
01,41423400,696.4,0.0356248331799488
01,41423500,136.6,0.015056177647164826
01,41423600,358.5,0.030245544436965366
01,41423700,289.5,0.03095373414509006
01,41423800,720.5,0.02366964458437193
01,41423930,102.4,-0.02501291093263014
01,41424100,126.2,0.02004118556845169
01,41424300,153.9,-0.23408425246167675
01,41424400,801.5,0.003950021319168773
01,41424500,69.5,0.11414897382279277
01,41424700,101.1,0.058305695922857614
01,41424800,204.2,0.048734194970066924
01,41424910,120.3,0.06858662071276211
01,44221100,381.7,0.0671352218179826
01,44221200,110.9,0.07016329635425689
01,44221300,53.4,0.020503211856632952
01,41423900,295.2,-0.05149919142043502
01,41424200,240.1,0.05231742282036278
01,41424600,148,0.05605544864293677
01,41424900,334.1,0.014608277137399317
01,41425110,34,0.07527448436096873
01,41425120,499.1,0.013370704616251672
01,41420000,5934.2,0.012403853652585006
01,41423000,3221,0.014270793662216175
01,41424000,2180.4,0.008316501660731501
01,44220000,546.1,0.06410657708792555
01,42443141,48.2,-0.31112704752609355
01,42443142,427.8,-0.18859916677365762
01,42444130,158.3,0.04128462902573815
01,42444200,156.4,0.025527374436132955
01,42445110,2538.5,0.11949651529116656
01,42445120,163.1,0.01161145835015509
01,42445200,226.3,-0.1614281333216978
01,42445300,161.8,-0.028647992539173384
01,42446110,698.6,0.04189793137886211
01,42448100,969.1,-0.49969533017128354
01,42448200,195,-0.28996729808229793
01,42448300,125.7,-0.3519892061662585
01,42451130,36.5,-0.11196060243131667
01,42451140,33,-0.11561357046784637
01,42451200,79.3,-0.44793807656284423
01,42453100,56.9,-0.37208385374417285
01,42453210,92.6,-0.012504887196821635
01,42453300,180.4,-0.40877930497732395
01,42453220,135.2,-0.40457103669776107
01,42453900,354.5,0.001289371744832346
01,42454100,373.9,0.055453727414474074
01,42454200,41.6,-0.09616602385591921
01,42454310,70.7,0.10702527741706513
01,42454390,65.7,0.0053845849720868255
01,42444100,1150.7,0.10818894572033055
01,42451110,276.3,-0.18662334245481704
01,42451120,125.5,-0.26488315878125934
01,42441100,1309.4,-0.06829445054089411
01,42441200,165.6,-0.1370112504322777
01,42441300,588.7,-0.05000220979660219
01,42442000,470.7,-0.2925243160791867
01,42447000,947.2,0.029256579898052526
01,42452200,1078.5,-0.12749185621190995
01,42452300,1968.3,0.1498352668669144
01,42446000,1058.3,-0.03450933436143033
01,42000000,15672,-0.042622106311127506
01,42441000,2063.7,-0.06859045283572784
01,42443000,475.3,-0.20029292048861647
01,42444000,1309.3,0.09880602258044313
01,42445000,3090.2,0.08605234128059236
01,42448000,1289.1,-0.4533042714029808
01,42451000,549.8,-0.2256293337757158
01,42452000,3046.8,0.05166758200393928
01,42453000,820.4,-0.1855106274299484
01,42454000,551.2,0.04203245219633034
01,43485300,70.5,-0.3833145245816868
01,43485400,212.2,-0.3378642936340326
01,43485500,108.9,-0.19873761427943792
01,43485900,117.7,-0.13495621489905818
01,43481000,511.2,-0.16138124465674297
01,43482000,159.9,0.047108803407334476
01,43483000,64.9,-0.03579740434385059
01,43484000,1527.3,0.02635039628561775
01,43486000,50.5,0.10089117976879813
01,43487000,36.7,-0.44232515821377405
01,43488000,763.8,-0.029476523144462585
01,43492000,847.8,0.11012346180804244
01,43493000,1207.8,0.02840393104392558
01,50511110,121.4,-0.0959927158318763
01,50511200,486.3,-0.02803021378654258
01,50519130,287.6,-0.02140330058616291
01,50517311,510.1,-0.035437042202577484
01,50511100,283.7,-0.09165343361216127
01,50512000,456.3,-0.5461670421321688
01,50515000,263.3,-0.10557772827749523
01,50518000,349.6,-0.04625693541868248
01,50519000,354.4,-0.021893070362972056
01,50517000,700.5,-0.03649756118942149
01,55524100,1613.3,8.749551746635165e-4
01,55524200,1204.3,-0.01122488218214479
01,55522120,94.5,-0.0034069997392054407
01,55522190,298.4,-0.010568297383076741
01,55523000,968.8,-0.0010280193757463696
01,55521000,19.3,0.020936014972606
01,55522110,1393.8,-0.0037354204070210173
01,55522200,587.2,-0.017330245563035196
01,55522300,305.2,-0.010929609539308216
01,55531300,757.6,-0.06076652213037148
01,55532100,228.7,-0.21377682310332236
01,55531100,622,-0.10152860038052336
01,55531200,371.4,-0.07260484443491377
01,55532200,135.8,-0.217396565348825
01,55532300,36.2,-0.23442680969580898
01,55532400,180.1,-0.12908938205432052
01,55533000,23.7,-0.04116733444144782
01,60541940,408.4,-0.0458284852415084
01,60541100,1162.7,-0.05522257778836159
01,60541200,1038,-0.04991691674063414
01,60541300,1539.8,-0.046360127717411936
01,60541400,145.1,-0.1280228406333982
01,60541500,2252.7,-0.041140255413738225
01,60541600,1561.1,-0.04782982435518235
01,60541700,749.5,-0.01969323518542898
01,60541800,492.6,-0.08887417784662133
01,60541900,766.1,-0.08960436856164589
01,60550000,2447.3,-0.13236456603977276
01,60561730,808.6,-0.0655932487614107
01,60561300,3650.2,-0.2873992095782285
01,60561400,869.4,-0.15090139948063952
01,60561500,222.5,-0.2616381338421907
01,60561600,970.2,-0.10963245448498649
01,60562000,467,-0.05594172116745599
01,60561700,2178.8,-0.1152026977811077
01,60561100,530.3,-0.09532599761232707
01,60561200,164.3,-0.10348649290036749
01,60561900,342.3,-0.1569220526071876
01,65611100,1130.2,-0.12820160220477583
01,65611200,52.3,-0.16578932504981614
01,65611300,1804.3,-0.13392429558811692
01,65611400,81,-0.13242766511071846
01,65611500,116.4,-0.27576481669529274
01,65611600,487,-0.43882358875510197
01,65611700,161.7,-0.19504705630153807
01,65621310,141,-0.13067760439318665
01,65621320,140.9,-0.38916131347714034
01,65622200,149.1,-0.07461988324408664
01,65622100,4834,-0.028158117198912147
01,65622300,278.2,-0.03173062823162509
01,65621100,2722.9,-0.08894512965088552
01,65621200,977,-0.3056379220793928
01,65621400,980.2,-0.07703721664819074
01,65621600,1572.4,-0.0740801549984752
01,65623100,1592.2,-0.04465902251309606
01,65624100,2699.9,-0.0813595332099919
01,65624200,186,-0.03715584506064984
01,65624300,326,-0.19990734581927516
01,65624400,1038.6,-0.31501841440026945
01,65621300,987.8,-0.1634141534117809
01,65621500,289.6,-0.10886914631414013
01,65621900,325.3,-0.10134952566647615
01,65623200,653,-0.06300263983744514
01,65623300,977.9,-0.043674476712631805
01,65623900,167.9,-0.049377341471083525
01,70711100,133.2,-0.5749150731875802
01,70711200,145.3,-0.6208074900366385
01,70711300,181.1,-0.4866871434356306
01,70711500,51.5,-0.4725330795434506
01,70713950,69.8,-0.9003878398281854
01,70712000,175.2,-0.36897671757388784
01,70713000,1785.5,-0.6277753670191273
01,70721100,2019.5,-0.43396509582925
01,70722400,397.6,-0.6070130759702324
01,70721200,72.7,-0.1806734105311949
01,70721199,24,-0.27005901346562866
01,70722000,12303.1,-0.2963399709258102
01,80811192,177.1,-0.2077646276375803
01,80811200,106.1,0.08042859535874058
01,80811300,228.6,0.06905625394194559
01,80811400,79.9,-0.008636553230624844
01,80812112,450.7,-0.5680348589522761
01,80812300,291.1,-0.029839493248771554
01,80812200,137.5,0.1841523246207517
01,80812900,363.7,-0.19954912762510535
01,80813930,113.6,-0.034070191369269476
01,80811100,967.2,-0.016061053044805207
01,80812113,120.3,-0.6568766181737773
01,80812190,172.8,-0.4390661097226827
01,80813200,186.2,0.06785621670322561
01,80813300,241.2,0.055603213904829474
01,80813400,388.2,-0.4071096258120934
01,80813900,485.6,0.0507544483968394
01,80813000,3025.6,0.04184165198062362
01,80000000,5941,-0.055533584468823616
01,80811000,1378.6,0.008201282835675339
01,80812000,1537.2,-0.30449920235864425
01,90000000,22745,-0.04115906778235634
01,90919110,553.4,-0.010934438189608042
01,90919120,601.6,-0.004316662444866726
02,10113300,54.5,-0.04733432556438777
02,10211000,156.6,-0.02790306260259645
02,10212100,50.4,-0.041997206007084675
02,10212200,40.8,-0.008267047276925843
02,10212300,97.4,-4.8128410101921926e-4
02,10213000,314.5,-0.15419974468021158
02,10210000,659.7,-0.08392643790903165
02,20000000,7639,-0.13925906532268628
02,30000000,12852,-0.08993101372780499
02,31327100,40.7,-0.13849216650584373
02,31327200,84.8,-0.14889386322829512
02,31331300,57.8,-0.1250556472957538
02,31331400,61.2,-0.08382150658064424
02,31331500,115.9,-0.2292858182759867
02,31332100,100.3,-0.11707852581650535
02,31332200,34.4,-0.11040088432238304
02,31332700,358,-0.11011505867602733
02,31332800,140.3,-0.11502552587122372
02,31332994,45.4,-0.04160670339829753
02,31333110,75.9,-0.10990733334214053
02,31333300,95.4,-0.0860551942315928
02,31333500,176.8,-0.14551548052317764
02,31333600,97.7,-0.1437179147919012
02,31335200,61.8,-0.11884038600187519
02,31336419,88.1,-0.01576745770033816
02,31336900,60.8,-0.03397531061867265
02,31336600,142.9,-0.1619298518878709
02,31321100,92.9,-0.0859874086568152
02,31321200,84.2,-0.08260344152744725
02,31321990,69,-0.16156657278842002
02,31339100,330.7,-0.10709300921511622
02,31339920,43.5,-0.15903577082493736
02,31327300,201.9,-0.06689105032820453
02,31327900,98.1,-0.1176564851197035
02,31331100,83.5,-0.07488056493452466
02,31331200,54.8,-0.146902943534988
02,31332300,404.6,-0.09325503829587412
02,31332400,95.3,-0.040462623261839914
02,31332600,67.7,-0.15917969645525387
02,31332900,283.4,-0.06854206040680644
02,31333120,69.2,-0.03395936407926792
02,31333130,69.6,-0.12723389733287216
02,31335100,47,-0.16978716008436512
02,31335300,145.7,-0.09113239000886741
02,31335900,149.5,-0.13144659223408406
02,31336100,243.1,-0.5707975247822181
02,31336200,168,-0.24655363142067765
02,31336300,587.7,-0.3436579606459871
02,31336411,245.1,-0.035900545216795865
02,31336412,91.2,-0.16719899482919898
02,31336413,115.7,-0.04596611032753872
02,31321900,233.6,-0.14322232025715131
02,31339900,292.2,-0.17255036876210839
02,31334100,169.3,-0.028183670456526366
02,31334500,433.1,-0.050022000505570485
02,31337000,386.4,-0.17875908205880042
02,31321000,410.6,-0.11738308732705927
02,31327000,425.6,-0.10175951793108995
02,31331000,372.7,-0.1403420219507311
02,31332000,1483.9,-0.0973021517242798
02,31333000,1109.9,-0.09364525985595351
02,31334000,1098.2,-0.048932814494297205
02,31335000,404.5,-0.12111135859579236
02,31336000,1742.9,-0.25188826800065256
02,31339000,622.9,-0.13811988425064536
02,31334200,84.6,-0.07309743719734063
02,31334400,378,-0.05287341378182786
02,31334600,33.2,-0.03409034499875907
02,32311300,81.4,-0.128156337251763
02,32311400,174,-0.02520511016260485
02,32311500,155.7,-0.03926397668310189
02,32311600,535.5,0.006605315156948066
02,32311811,86.1,-0.29151132987504835
02,32329100,287.4,-0.1810419672625475
02,32329900,37.9,-0.09645868671802416
02,32322100,95.5,-0.021950476833161203
02,32322210,150.1,-0.038984147230906485
02,32324110,68.4,-0.057160365121282974
02,32324190,45.6,-0.1295287861739146
02,32325200,94.2,-0.04664427761564183
02,32325300,37.3,0.002799891712067848
02,32325400,308.2,-0.007838720797131105
02,32325500,65.1,-0.11276988545072142
02,32325600,111.2,-0.010638687183528894
02,32326100,608.3,-0.07580434279695791
02,32326210,58.8,0.030172109924522017
02,32326290,78.9,-0.08092822374506758
02,32311100,63.7,0.01011851530880381
02,32311200,60,-0.026354535449961247
02,32311800,314.9,-0.1610110401604513
02,32311700,34.9,-0.06751976945187155
02,32311900,234.1,-0.0523975370162435
02,32322220,55.7,-0.03347256129836851
02,32322290,61.8,-0.018046649252212554
02,32325100,153.4,-0.02023648482546747
02,32325900,81.6,-0.05303712137735017
02,32313000,106.5,-0.1780159355285772
02,32314000,111.3,-0.12576279403812507
02,32315000,105,-0.2813962172187181
02,32323000,417.2,-0.16074744764377402
02,32311000,1655.4,-0.05336915427320643
02,32322000,363.6,-0.03226530412740902
02,32324000,114.3,-0.08680304136569972
02,32325000,851.1,-0.028389520003349822
02,32326000,746.2,-0.068368431995811
02,41423100,363.2,-0.05828122251618428
02,41423200,115.2,-0.0965712677927385
02,41423300,247.3,-0.007549064104011349
02,41423400,696.4,-0.006419634791270612
02,41423500,136.6,-0.026988290324054587
02,41423600,358.5,-0.011798923534254047
02,41423700,289.5,-0.011090733826129351
02,41423800,720.5,-0.018374823386847483
02,41423930,102.4,-0.06705737890384955
02,41424100,126.2,-0.02200328240276772
02,41424300,153.9,-0.27612872043289616
02,41424400,801.5,-0.03809444665205064
02,41424500,69.5,0.07210450585157335
02,41424700,101.1,0.016261227951638202
02,41424800,204.2,0.006689726998847512
02,41424910,120.3,0.0265421527415427
02,44221100,381.7,0.02509075384676318
02,44221200,110.9,0.028118828383037475
02,44221300,53.4,-0.02154125611458646
02,41423900,295.2,-0.09354365939165443
02,41424200,240.1,0.010272954849143368
02,41424600,148,0.014010980671717355
02,41424900,334.1,-0.027436190833820095
02,41425110,34,0.03323001638974932
02,41425120,499.1,-0.02867376335496774
02,41420000,5934.2,-0.029640614318634406
02,41423000,3221,-0.027773674309003238
02,41424000,2180.4,-0.03372796631048791
02,44220000,546.1,0.02206210911670614
02,42443141,48.2,-0.33467218912484975
02,42443142,427.8,-0.21214430837241383
02,42444130,158.3,0.017739487426981948
02,42444200,156.4,0.0019822328373767517
02,42445110,2538.5,0.09595137369241036
02,42445120,163.1,-0.011933683248601112
02,42445200,226.3,-0.184973274920454
02,42445300,161.8,-0.05219313413792959
02,42446110,698.6,0.018352789780105905
02,42448100,969.1,-0.5232404717700397
02,42448200,195,-0.31351243968105413
02,42448300,125.7,-0.3755343477650147
02,42451130,36.5,-0.13550574403007287
02,42451140,33,-0.13915871206660257
02,42451200,79.3,-0.47148321816160044
02,42453100,56.9,-0.39562899534292906
02,42453210,92.6,-0.03605002879557784
02,42453300,180.4,-0.43232444657608016
02,42453220,135.2,-0.42811617829651727
02,42453900,354.5,-0.022255769853923857
02,42454100,373.9,0.03190858581571787
02,42454200,41.6,-0.11971116545467542
02,42454310,70.7,0.08348013581830893
02,42454390,65.7,-0.018160556626669377
02,42444100,1150.7,0.08464380412157435
02,42451110,276.3,-0.21016848405357325
02,42451120,125.5,-0.28842830038001555
02,42441100,1309.4,-0.09183959213965032
02,42441200,165.6,-0.1605563920310339
02,42441300,588.7,-0.0735473513953584
02,42442000,470.7,-0.3160694576779429
02,42447000,947.2,0.005711438299296323
02,42452200,1078.5,-0.15103699781066615
02,42452300,1968.3,0.1262901252681582
02,42446000,1058.3,-0.058054475960186536
02,42000000,15672,-0.06616724790988371
02,42441000,2063.7,-0.09213559443448405
02,42443000,475.3,-0.22383806208737267
02,42444000,1309.3,0.07526088098168693
02,42445000,3090.2,0.06250719968183616
02,42448000,1289.1,-0.476849413001737
02,42451000,549.8,-0.24917447537447202
02,42452000,3046.8,0.02812244040518308
02,42453000,820.4,-0.2090557690287046
02,42454000,551.2,0.018487310597574136
02,43485300,70.5,-0.4632651628981477
02,43485400,212.2,-0.41781493195049346
02,43485500,108.9,-0.2786882525958988
02,43485900,117.7,-0.21490685321551906
02,43481000,511.2,-0.24133188297320385
02,43482000,159.9,-0.0328418349091264
02,43483000,64.9,-0.11574804266031147
02,43484000,1527.3,-0.053600242030843126
02,43486000,50.5,0.020940541452337258
02,43487000,36.7,-0.5222757965302349
02,43488000,763.8,-0.10942716146092346
02,43492000,847.8,0.03017282349158157
02,43493000,1207.8,-0.0515467072725353
02,50511110,121.4,-5.749260744638551e-4
02,50511200,486.3,0.06738757597086986
02,50519130,287.6,0.07401448917124953
02,50517311,510.1,0.05998074755483496
02,50511100,283.7,0.0037643561452511687
02,50512000,456.3,-0.4507492523747564
02,50515000,263.3,-0.01015993852008279
02,50518000,349.6,0.049160854338729965
02,50519000,354.4,0.07352471939444039
02,50517000,700.5,0.05892022856799095
02,55524100,1613.3,-0.08466546789111451
02,55524200,1204.3,-0.09676530524792282
02,55522120,94.5,-0.08894742280498347
02,55522190,298.4,-0.09610872044885477
02,55523000,968.8,-0.0865684424415244
02,55521000,19.3,-0.06460440809317203
02,55522110,1393.8,-0.08927584347279904
02,55522200,587.2,-0.10287066862881322
02,55522300,305.2,-0.09647003260508624
02,55531300,757.6,-0.0823189447523126
02,55532100,228.7,-0.23532924572526348
02,55531100,622,-0.12308102300246448
02,55531200,371.4,-0.0941572670568549
02,55532200,135.8,-0.23894898797076614
02,55532300,36.2,-0.2559792323177501
02,55532400,180.1,-0.15064180467626165
02,55533000,23.7,-0.06271975706338895
02,60541940,408.4,-0.020939088923540683
02,60541100,1162.7,-0.030333181470393877
02,60541200,1038,-0.025027520422666427
02,60541300,1539.8,-0.02147073139944422
02,60541400,145.1,-0.10313344431543048
02,60541500,2252.7,-0.01625085909577051
02,60541600,1561.1,-0.022940428037214633
02,60541700,749.5,0.005196161132538735
02,60541800,492.6,-0.06398478152865361
02,60541900,766.1,-0.06471497224367817
02,60550000,2447.3,-0.04462206163060156
02,60561730,808.6,0.017554762110840394
02,60561300,3650.2,-0.2042511987059774
