state,industry,reference,percent_change_state_imputed
01,10113300,48.7,-0.1159559166344275
01,10211000,137.4,-0.014794422293947673
01,10212100,46.5,-0.08913822658563197
01,10212200,41.8,-9.661835748792091e-4
01,10212300,97.9,-0.021395192767933335
01,10213000,317.3,-0.1973103373725471
01,10210000,640.9,-0.11065568271671089
01,20000000,7648,-0.039457168024664147
01,30000000,12799,-0.017043028937688498
01,31327100,37.8,-0.03933426506192417
01,31327200,85.6,-0.013157387249532415
01,31331300,59.3,-0.008167745494671808
01,31331400,61.2,-0.06858392995608997
01,31331500,115.9,-0.0672333178101675
01,31332100,97.7,-0.03234359937753162
01,31332200,36.4,-0.01531738096953228
01,31332700,357.5,-0.02951318516533641
01,31332800,140.1,-0.05541236806666061
01,31332994,47.3,0.1713389859193929
01,31333110,76.1,0.1054055670498073
01,31333300,93.3,-0.04891273416439579
01,31333500,174.1,-0.03661183651468547
01,31333600,98,-0.06117841213976616
01,31335200,62.3,0.08395256886982716
01,31336419,88.7,0.09028313926109488
01,31336900,59.6,0.09048932404806254
01,31336600,143.9,0.03684818623330477
01,31321100,89.9,0.045309127566527274
01,31321200,84.2,-0.022010327409838548
01,31321990,70.1,0.11678020257616717
01,31339100,332.7,0.04484672738516804
01,31339920,42.2,0.13075592642732892
01,31327300,200,-0.029260190987850265
01,31327900,95.6,0.003359055874074479
01,31331100,86.2,5.515355216710871e-4
01,31331200,57.9,-0.030197936525902636
01,31332300,398.7,0.02832927836561472
01,31332400,93.1,0.018744421889263174
01,31332600,67.6,0.01722699772869274
01,31332900,276.9,-0.006379136115794437
01,31333120,71.2,-0.006374468090236229
01,31333130,67.7,-0.1739885288009062
01,31335100,45.6,-0.11086030601401176
01,31335300,142.5,-0.03436907794383626
01,31335900,146.9,0.014359141515635998
01,31336100,243.4,-0.257195598166868
01,31336200,158.2,0.01674230430413126
01,31336300,583.8,-0.014250853129466723
01,31336411,243.8,-0.026182664764419994
01,31336412,91.9,-0.11041660667617093
01,31336413,116.3,-0.11130452084509168
01,31321900,237.2,0.016560208493995976
01,31339900,290.5,0.037874719813466795
01,31334100,162,0.05665707233752759
01,31334500,426.8,0.04420783772334469
01,31337000,384.1,-0.04358158079099794
01,31321000,411.5,0.016175095828819597
