state,industry,reference,percent_change_state_imputed
01,10113300,54.5,0.07090689486803892
01,10211000,156.6,0.11086963521040605
01,10212100,50.4,0.021241830065359513
01,10212200,40.8,0.1155462184873951
01,10212300,97.4,0.0783537234195526
01,10213000,314.5,-0.13328790975849802
01,10210000,659.7,-0.016886973070264988
01,20000000,7639,0.04802469072658744
01,30000000,12852,-0.023097027671225234
01,31327100,40.7,-1.5616300146814588e-4
01,31327200,84.8,-0.0598022155720489
01,31331300,57.8,0.013637524404154222
01,31331400,61.2,-0.06854240639169373
01,31331500,115.9,-0.11573065183654985
01,31332100,100.3,-0.05979474809863361
01,31332200,34.4,-0.0805290568004352
01,31332700,358,-0.03738237627555552
01,31332800,140.3,-0.04989287851138691
01,31332994,45.4,0.04094927533766535
01,31333110,75.9,0.03158193799325759
01,31333300,95.4,-0.035504015885149176
01,31333500,176.8,-0.04081625205199135
01,31333600,97.7,-0.05337200264133812
01,31335200,61.8,-0.07706619817310079
01,31336419,88.1,0.06574782002060386
01,31336900,60.8,0.036930387676975096
01,31336600,142.9,0.01258045581442846
01,31321100,92.9,0.007541762852700362
01,31321200,84.2,-0.05580886318761069
01,31321990,69,0.03155386874808419
01,31339100,330.7,-0.009821533868471177
01,31339920,43.5,0.04950507739499299
01,31327300,201.9,-0.008907180667790393
01,31327900,98.1,-0.005278048857298878
01,31331100,83.5,-0.038655122136674214
01,31331200,54.8,-0.05319247079701783
01,31332300,404.6,-0.00960917037801401
01,31332400,95.3,0.009999018555234884
01,31332600,67.7,-0.03357945012254726
01,31332900,283.4,-0.020522656117695548
01,31333120,69.2,-0.013215749868014215
01,31333130,69.6,-0.06324564821363887
01,31335100,47,-0.04584675315485387
01,31335300,145.7,-0.03802245665519688
01,31335900,149.5,0.011777953313515943
01,31336100,243.1,-0.1465413263674945
01,31336200,168,-0.010594674979666707
01,31336300,587.7,-0.02500709385226929
01,31336411,245.1,-4.5231326141748074e-4
01,31336412,91.2,-0.07271873513004257
01,31336413,115.7,-0.01247710902502197
01,31321900,233.6,-0.016061279157414954
01,31339900,292.2,-0.026418357191615227
01,31334100,169.3,0.045887862224443854
01,31334500,433.1,0.017992565429391094
01,31337000,386.4,-0.06176036412225949
01,31321000,410.6,-0.01937125320141353
01,31327000,425.6,-0.01783260995423086
01,31331000,372.7,-0.06246197582934254
01,31332000,1483.9,-0.02822149830827847
01,31333000,1109.9,-0.02644130734416028
01,31334000,1098.2,0.026054139792107356
01,31335000,404.5,-0.028636117486968704
01,31336000,1742.9,-0.030428989163197695
01,31339000,622.9,-0.01696488235943705
01,31334200,84.6,0.008067690442150277
01,31334400,378,0.023597353844154068
01,31334600,33.2,0.1038835781062819
01,32311300,81.4,-0.03902959591656985
01,32311400,174,-0.001030782055686963
01,32311500,155.7,0.005834763976691915
01,32311600,535.5,0.03307849383857864
01,32311811,86.1,-0.1291496494512575
01,32329100,287.4,-0.05880937058189828
01,32329900,37.9,0.002546833618071176
01,32322100,95.5,-0.002328536268022874
01,32322210,150.1,0.0033891179310975295
01,32324110,68.4,-0.005170662412320892
01,32324190,45.6,-0.14552153960530323
01,32325200,94.2,-0.034631520933142035
01,32325300,37.3,0.04252164698862615
01,32325400,308.2,0.022457032423034762
01,32325500,65.1,-0.023864156662593006
01,32325600,111.2,0.011164962898900566
01,32326100,608.3,-0.012738529130229659
01,32326210,58.8,0.036205444316456226
01,32326290,78.9,-0.003983635117598805
01,32311100,63.7,0.035021835277718405
01,32311200,60,0.028451976565002646
01,32311800,314.9,-0.04911391736957982
01,32311700,34.9,-0.07829587443786268
01,32311900,234.1,-0.013109322025343428
01,32322220,55.7,0.026391138128284863
01,32322290,61.8,0.028895306901126072
01,32325100,153.4,0.0015906145548899575
01,32325900,81.6,-0.06325491296511399
01,32313000,106.5,-0.10710806849452925
01,32314000,111.3,-0.06439898379766884
01,32315000,105,-0.15191021470512622
01,32323000,417.2,-0.09895399866166177
01,32311000,1655.4,-0.008290200552310445
01,32322000,363.6,0.007590021032733318
01,32324000,114.3,-0.06719580400646352
01,32325000,851.1,-0.0013890404264615963
01,32326000,746.2,-0.009017335226880974
01,41423100,363.2,0.006051151963724299
01,41423200,115.2,-0.004594956700005648
01,41423300,247.3,0.06418115867942553
01,41423400,696.4,0.04657295446216181
01,41423500,136.6,-0.009109353966965106
01,41423600,358.5,0.0433129930907894
01,41423700,289.5,0.03797844571795639
01,41423800,720.5,0.022111034509802452
01,41423930,102.4,-0.014035060866672278
01,41424100,126.2,0.03024805559436261
01,41424300,153.9,-0.08932657505986885
01,41424400,801.5,0.005613184171624153
01,41424500,69.5,0.11878857025078327
01,41424700,101.1,0.0332702786526079
01,41424800,204.2,0.05125850028129375
01,41424910,120.3,0.051580092643841335
01,44221100,381.7,0.06627992970433161
01,44221200,110.9,0.06169222432951105
01,44221300,53.4,0.020841574386754602
01,41423900,295.2,-0.017467585426292787
01,41424200,240.1,0.035298777328769404
01,41424600,148,0.03811095018467403
01,41424900,334.1,0.031855135854929606
01,41425110,34,0.056320966345416834
01,41425120,499.1,0.01713749492038108
01,41420000,5934.2,0.023204499478972407
01,41423000,3221,0.027077401780797428
01,41424000,2180.4,0.01817994322835048
01,44220000,546.1,0.06127331817159043
01,42443141,48.2,0.08613880791542639
01,42443142,427.8,-0.06369368448514068
01,42444130,158.3,0.08215899130587978
01,42444200,156.4,0.08520243725411825
01,42445110,2538.5,0.11953481117161024
01,42445120,163.1,0.017041545899474486
01,42445200,226.3,-0.041697213439915726
01,42445300,161.8,0.03258859136211534
01,42446110,698.6,0.092764120200378275
01,42448100,969.1,-0.1998371084325956
01,42448200,195,-0.19455300925519348
01,42448300,125.7,-0.1562493558680078
01,42451130,36.5,0.1659964426496351
01,42451140,33,-0.09299068894023632
01,42451200,79.3,-0.3936020993877123
01,42453100,56.9,-0.060254866975565036
01,42453210,92.6,-0.03406553857174943
01,42453300,180.4,-0.10641376401748326
01,42453220,135.2,-0.17851356852816946
01,42453900,354.5,0.03648526306228628
01,42454100,373.9,0.10055073067499976
01,42454200,41.6,-0.07599341420125272
01,42454310,70.7,0.08307863998218767
01,42454390,65.7,0.011448776408746086
01,42444100,1150.7,0.14146047611715218
01,42451110,276.3,-0.06495462800515261
01,42451120,125.5,-0.1519427594460917
01,42441100,1309.4,-0.006398662741283756
01,42441200,165.6,-0.004242846270413936
01,42441300,588.7,0.013917100849621944
01,42442000,470.7,-0.062478268075126686
01,42447000,947.2,0.049085958077412006
