cbsa,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X000,total_li_workers_employed,low_income_worker_job_loss_rate
10100,-0.06194783638071473,-4.137780246765079,1.081447145233823,-89.37969146678287,131.9531825243542,35.32168899405338,58.10965847589245,32.41519123579339,2.257186478359926,3.973373441606462,-5.50548774069055,-0.5370734001593356,2.6599114086855224,2.106240225990259,94.26771372089567,186.72833285131406,24.347802346537815,311.31146538058346,52.34833849675481,75.83243495758757,915.0919869928642,21696,0.04218
10140,6.485003209976846,0.08967550715819575,-3.103603039545207,94.75622683296781,198.23258729126388,22.01487957355382,-71.81904219346106,52.194492718959516,13.108034430946232,7.053913052044386,-9.185501052345032,-1.0878253083212877,9.304936042955454,2.1217175523265492,260.01341273859447,141.7502677943286,280.5181865749301,773.0669707972081,156.795624290257,110.7606313529317,2043.0705881667302,28036,0.07287
10180,0.09563204507145723,515.0529343784013,3.408301178720773,254.79839514687518,159.01759408304736,132.11804402684473,142.00818342800213,56.891146590953795,62.27814924785163,-70.4351824683466,31.56660932815799,-18.127296085306163,33.44754595924867,67.47129529096944,610.4981919905701,681.1133801192453,314.13722804077145,1015.1176791023948,156.20986440690905,41.3964480277983,4188.064143838181,66697,0.06279
10220,0.26131090787623856,94.44516177567687,-0.8623296371922877,47.95761412301533,90.20590401879309,15.77276297595151,-87.53088485123502,21.671726364503876,-5.087039427120662,-6.455245916856256,9.361555508928438,66.17240928636699,0,39.6011004443372,294.37978770461814,35.19493910748223,133.70807667472337,22.72501296886366,8.843101718705892,50.87040278711388,831.2353665345524,15727,0.05285
10300,0.3558734324120346,5.767249602543718,3.506628468906416,94.70292905908185,852.9063356703057,86.86140983132532,153.02408897453773,49.53711411202419,49.42763999374372,10.615498153368186,29.76592649088896,74.64598609008446,9.959169187747058,292.70886533031836,887.0332851457378,357.86801518039925,186.41232087411245,1036.83871266979,149.13650739926513,129.85147720065785,4460.925032867251,39531,0.11285
10420,0,78.69692620504951,23.4131935428909,844.6769538040478,2000.0669856471482,1056.8815813432475,1269.405291567418,562.3821662119847,263.37524153341406,174.62226594532848,515.9900118667581,1192.4793325584922,397.67303363029504,1612.4793284569832,3592.9880556991134,1677.5501431647083,1670.7586869483303,6118.28200543834,503.830139032924,683.6380165301474,24239.18935912662,324916,0.0746
10460,0.8883434325279972,71.58471006637257,-0.008533215962638282,90.14077481187036,14.380960839378973,10.738558551840406,-32.133633705521135,70.45437870050552,35.50002998623794,31.83971059760138,13.09432537798477,55.77058173917469,4.982350783522925,34.904824105417674,112.56584440019392,133.86285124846472,50.52085114361257,796.77475543185,60.00818438825833,51.82039939618793,1607.690268079519,19520,0.08236
10500,-2.142221140552868,-0.5807876647668285,-3.8118818137895856,62.57708260038972,215.71152601972125,-4.526486296337078,-331.1240501753319,27.904897114843344,83.02748451647804,-6.325603709757141,70.23725204205056,111.75964591382598,18.164616729542786,64.27230891853955,165.53795046721493,317.99912109953596,86.9141370275958,578.2301105552621,125.53029941607542,97.7031454384998,1677.05854705904,56060,0.02992
10540,20.325698827984702,5.7201279129940295,0.512002754615507,102.77915461367473,523.1632407239962,81.4253018707219,69.79424700954371,87.92591038737,78.21480337308839,18.903430166941824,28.188341438921913,98.35860975192895,0,116.22191692146598,781.2185238360516,229.3731885704464,222.30617249710969,945.5055793934267,220.8311204985879,181.91933074414797,3812.6867012930184,53321,0.0715
10580,8.814851594676053,60.14176634828041,132.484329969944,1920.0696823732987,2115.939084478854,1706.2712350825032,3966.976936369604,2383.0344334910983,133.14774548865537,643.8942418723433,391.73680597932025,2309.8956013156453,574.0172541665929,3275.396790460212,2416.2545351278395,5665.633271732731,2577.617512556316,12278.409061980181,2824.2815203463774,3541.7906169878224,48925.8072777223,419749,0.11656
