state,industry,reference,percent_change_state_imputed
01,10113300,54.5,0.05516408398221673
01,10211000,156.6,0.08203204653508922
01,10212100,50.4,-0.018907563025210017
01,10212200,40.8,0.11449579831932777
01,10212300,97.4,0.06687027993949124
01,10213000,314.5,-0.11561813914755081
01,10210000,659.7,-0.02013647660064477
01,20000000,7639,-0.012051616966400891
01,30000000,12852,-0.03436135362078996
01,31327100,40.7,0.003617975987924127
01,31327200,84.8,-0.11980583375664033
01,31331300,57.8,-0.011401527081065344
01,31331400,61.2,-0.042831746227547485
01,31331500,115.9,-0.1475915966733341
01,31332100,100.3,-0.051252752215844355
01,31332200,34.4,-0.0886000127597939
01,31332700,358,-0.04388129117995754
01,31332800,140.3,-0.0563145447427541
01,31332994,45.4,0.03349301049602005
01,31333110,75.9,0.0351922930166072
01,31333300,95.4,-0.03369178981333287
01,31333500,176.8,-0.05380832699424298
01,31333600,97.7,-0.08002152465816015
01,31335200,61.8,-0.0748949469159621
01,31336419,88.1,0.14248044853083697
01,31336900,60.8,0.11213402700027963
01,31336600,142.9,0.07032502364865356
01,31321100,92.9,0.0020786226340362424
01,31321200,84.2,-0.061085354671523096
01,31321990,69,0.03867711563726561
01,31339100,330.7,-0.03102372232155315
01,31339920,43.5,-0.06408421052317359
01,31327300,201.9,-0.0061041600343605396
01,31327900,98.1,-0.034541952080260785
01,31331100,83.5,-0.008600209301399708
01,31331200,54.8,-0.059863376397863766
01,31332300,404.6,-0.021623153616683877
01,31332400,95.3,0.020901195175977993
01,31332600,67.7,-0.04479354784962253
01,31332900,283.4,-0.009908542079844262
01,31333120,69.2,0.008542914080221564
01,31333130,69.6,-0.08178331009092987
01,31335100,47,-0.036094423608105664
01,31335300,145.7,-0.0330058855161357
01,31335900,149.5,-0.001091221444866508
01,31336100,243.1,-0.4115289392903956
01,31336200,168,-0.023313967987188988
01,31336300,587.7,-0.13050817543024795
01,31336411,245.1,0.09682139950129975
01,31336412,91.2,0.039217360333612894
01,31336413,115.7,0.08062530435095971
01,31321900,233.6,-0.01911398025314537
01,31339900,292.2,-0.06035978936619557
01,31334100,169.3,0.04137007587668573
01,31334500,433.1,0.018393234650579515
01,31337000,386.4,-0.07233096323332644
01,31321000,410.6,-0.0226964839730609
01,31327000,425.6,-0.035312465903044155
01,31331000,372.7,-0.0646768405840451
01,31332000,1483.9,-0.030190526130437267
01,31333000,1109.9,-0.023270997187106235
01,31334000,1098.2,0.0196386554123551
01,31335000,404.5,-0.028869849008521076
01,31336000,1742.9,-0.0655014210279613
01,31339000,622.9,-0.04494569822530092
01,31334200,84.6,-0.0011740391624337487
01,31334400,378,0.014901610955769584
01,31334600,33.2,0.03203681845242268
01,32311300,81.4,-0.0809173700612853
01,32311400,174,0.003131882953484988
01,32311500,155.7,-0.004978320133795955
01,32311600,535.5,0.02617834291678056
01,32311811,86.1,-0.18760863528913585
01,32329100,287.4,-0.10246487407380811
01,32329900,37.9,0.002356259077013645
01,32322100,95.5,-0.00450711656701408
01,32322210,150.1,-0.0040250644621345755
01,32324110,68.4,-0.02438287500227332
01,32324190,45.6,-0.1471898925461329
01,32325200,94.2,-0.019943550474096794
01,32325300,37.3,0.0428513699222991
01,32325400,308.2,0.025467720504160796
01,32325500,65.1,-0.0623281229593472
01,32325600,111.2,0.025866298462040915
01,32326100,608.3,-0.016495165252530808
01,32326210,58.8,0.0683490140762778
01,32326290,78.9,-0.04835127820793628
01,32311100,63.7,0.03469867412618732
01,32311200,60,0.01008590594199077
01,32311800,314.9,-0.0827271564058446
01,32311700,34.9,-0.02888735098255557
01,32311900,234.1,-0.029248424116388838
01,32322220,55.7,0.01718162359860753
01,32322290,61.8,0.006918017711777469
01,32325100,153.4,-6.13821223175659e-4
01,32325900,81.6,-0.0443128523349684
01,32313000,106.5,-0.11889480081881076
01,32314000,111.3,-0.04355724086791035
01,32315000,105,-0.15331465326683213
01,32323000,417.2,-0.11327630235599806
01,32311000,1655.4,-0.01670580603094629
01,32322000,363.6,-0.0020243813825010504
01,32324000,114.3,-0.07503443829370382
01,32325000,851.1,0.0024441126998998586
01,32326000,746.2,-0.013695248281573535
01,41423100,363.2,-0.010539196396666117
01,41423200,115.2,-0.020626996200875602
01,41423300,247.3,0.04928710385753299
01,41423400,696.4,0.03774562649361668
01,41423500,136.6,-0.018677366300110965
01,41423600,358.5,0.030603536109677587
01,41423700,289.5,0.036225695221116405
01,41423800,720.5,0.03225704458869949
01,41423930,102.4,-0.028005468423097923
01,41424100,126.2,0.035677304512772845
01,41424300,153.9,-0.15351824408166925
01,41424400,801.5,0.008617403949941482
01,41424500,69.5,0.11869159038993482
01,41424700,101.1,0.05394623533866438
01,41424800,204.2,0.062091698902537185
01,41424910,120.3,0.07396049247524916
01,44221100,381.7,0.060851500403820924
01,44221200,110.9,0.055678874405516554
01,44221300,53.4,0.03931125908247035
01,41423900,295.2,-0.02956161679708147
01,41424200,240.1,0.05519406687605133
01,41424600,148,0.05992238953440299
01,41424900,334.1,0.03351784970573857
01,41425110,34,0.06524992724401857
01,41425120,499.1,0.004684438776541677
01,41420000,5934.2,0.01979116146624449
01,41423000,3221,0.021196303154052076
01,41424000,2180.4,0.02024308447259937
01,44220000,546.1,0.05751284787655464
01,42443141,48.2,-0.05310854991727021
01,42443142,427.8,-0.12474302447493169
01,42444130,158.3,0.04399934268153227
01,42444200,156.4,0.06832913832029652
01,42445110,2538.5,0.1263878229955081
01,42445120,163.1,0.017708812678969066
01,42445200,226.3,-0.12180772952571362
01,42445300,161.8,-0.010704295828252497
01,42446110,698.6,0.09691339705268143
01,42448100,969.1,-0.3533854402817176
01,42448200,195,-0.2511364595991388
01,42448300,125.7,-0.19973813636310678
01,42451130,36.5,0.10546277201640253
01,42451140,33,-0.14410136247923877
01,42451200,79.3,-0.36232903644461756
01,42453100,56.9,-0.04147376388228341
01,42453210,92.6,0.005678035151298166
01,42453300,180.4,-0.24530609897828182
01,42453220,135.2,-0.3700568173031089
01,42453900,354.5,0.0593434964983115
01,42454100,373.9,0.06418035941096834
01,42454200,41.6,-0.0626467951141001
01,42454310,70.7,0.07620507084172612
01,42454390,65.7,-0.00292749994959951
01,42444100,1150.7,0.1141531302549289
01,42451110,276.3,-0.0769674829675091
01,42451120,125.5,-0.19625637877768143
01,42441100,1309.4,-0.02615129356817225
01,42441200,165.6,-0.02285351142212899
01,42441300,588.7,-0.003733145496717327
01,42442000,470.7,-0.10686114113181211
01,42447000,947.2,0.040305945589230174
01,42452200,1078.5,-0.0768909224801605
01,42452300,1968.3,0.1769707686341545
01,42446000,1058.3,-0.036745424484779354
01,42000000,15672,9.849043623217923e-4
01,42441000,2063.7,-0.019491567593926673
01,42443000,475.3,-0.11660284441395408
01,42444000,1309.3,0.10803427350996764
01,42445000,3090.2,0.09422464777023143
01,42448000,1289.1,-0.32263714880985817
01,42451000,549.8,-0.13076758821421675
01,42452000,3046.8,0.08710932913474878
01,42453000,820.4,-0.09062356349994183
01,42454000,551.2,0.04756728326035553
01,43485300,70.5,-0.36042318553774266
01,43485400,212.2,-0.35506693791907695
01,43485500,108.9,-0.19178516119372213
01,43485900,117.7,-0.13955512935451453
01,43481000,511.2,-0.14448298264954618
01,43482000,159.9,0.024770394607953383
01,43483000,64.9,0.014337256022685652
01,43484000,1527.3,0.05624913875036508
01,43486000,50.5,0.10502971509910186
01,43487000,36.7,-0.35843913859825705
01,43488000,763.8,-0.007892645479454008
01,43492000,847.8,0.18018334511178458
01,43493000,1207.8,0.10185595510015122
01,50511110,121.4,-0.10030850552657311
01,50511200,486.3,-0.00907256158514802
01,50519130,287.6,0.012222654722499171
01,50517311,510.1,-0.014128528795747775
01,50511100,283.7,-0.0859431440610251
01,50512000,456.3,-0.5364084008813156
01,50515000,263.3,-0.0972786714129843
01,50518000,349.6,-0.014057632513120755
01,50519000,354.4,0.001056060788737434
01,50517000,700.5,-0.020031585410446362
01,55524100,1613.3,0.001438834663720634
01,55524200,1204.3,-0.00795589301098465
01,55522120,94.5,-0.004387141980354947
