state,puma,led_code,total_employed_pre,total_unemployed_post,percent_change_imputed,state_imputation
01,00600,31,1441,-1.264784058638026,8.777127402068188e-4,0
01,00600,32,1425,30.41216312417001,-0.021341868859066675,0
01,00600,33,3420,96.2701411837463,-0.02814916408881471,0
01,00600,42,884,-17.218937491736693,0.01947843607662522,0
01,00600,44,4216,-133.40832614580626,0.031643341116177955,0
01,00600,45,2231,-22.710435922241548,0.010179487190605803,0
01,00600,48,797,-18.253128765939415,0.02290229456203189,0
01,00600,49,440,-64.95567638505416,0.14762653723875946,0
01,00600,51,431,30.90966471934871,-0.07171615944164435,0
01,00600,52,1082,-6.105288836114378,0.005642595966833991,0
01,00600,53,287,1.6937245986426868,-0.005901479437779396,0
01,00600,54,1158,3.6685174134232374,-0.0031679770409527093,0
01,00600,56,1245,-127.35001591319235,0.10228916940818662,0
01,00600,61,2691,123.86325457024668,-0.04602870849879104,0
01,00600,62,5356,296.9058899037711,-0.055434258757238813,0
01,00600,71,755,114.40977254768228,-0.15153612257971164,0
01,00600,72,3379,233.49179798895074,-0.06910085764692238,0
01,00600,81,2560,-7.038662832434166,0.002749477668919596,0
01,00600,92,1037,8.97440564039849,-0.00865420023182111,0
01,00600,55,14,2.0574455194512655,-0.14696039424651897,0
01,00700,11,488,-4.821668851026646,0.009880468957021816,0
01,00700,21,96,-4.369538620045724,0.045516027292142956,0
01,00700,22,154,-6.435725683108176,0.04179042651368946,0
01,00700,23,2178,-104.59777640250744,0.04802469072658744,0
01,00700,31,627,5.366201042072555,-0.0085585343573724975,0
01,00700,32,1443,4.162348728198556,-0.002884510553152153,0
01,00700,33,2558,89.94350385302421,-0.03516165123261306,0
01,00700,42,840,-18.848223508915225,0.022438361320137174,0
01,00700,44,2833,-124.47129229634234,0.043936213306156845,0
01,00700,45,1940,-126.50093157131336,0.06520666575840894,0
01,00700,48,917,-12.960424935129462,0.01413350592707684,0
01,00700,49,79,-5.020688300207798,0.06355301645832656,0
01,00700,51,251,33.15406561572657,-0.13208791081962779,0
01,00700,52,664,-4.384453120945907,0.00660309204961733,0
01,00700,53,202,1.8842755954079964,-0.009328097006970279,0
01,00700,54,609,8.418219831493998,-0.013823021069776679,0
01,00700,56,1198,-132.19684405699107,0.11034794996409938,0
01,00700,61,1532,55.998813757021345,-0.03655275049413926,0
01,00700,62,4395,253.44214724854461,-0.057666017576460664,0
01,00700,71,290,47.46046480966847,-0.16365677520575336,0
01,00700,72,1611,97.98892189630007,-0.06082490496356305,0
01,00700,81,1738,0.36567824126520554,-2.1040174986490537e-4,0
01,00700,92,847,9.362108850407274,-0.011053257202369864,0
01,00800,11,255,-3.1908102690617515,0.012512981447300986,0
01,00800,21,68,-2.5767119612149187,0.03789282295904292,0
01,00800,22,289,-8.43986474317099,0.02920368423242557,0
01,00800,23,3857,-185.23123213244776,0.04802469072658744,0
01,00800,31,841,-10.473367895017574,0.012453469554123155,0
01,00800,32,589,28.20394940157736,-0.04788446417924849,0
01,00800,33,2456,77.10339197754492,-0.031393889241671386,0
01,00800,42,1273,-14.228612714374712,0.011177229155046906,0
01,00800,44,2858,-56.66759665947447,0.019827710517660767,0
01,00800,45,2221,-94.94162837949426,0.04274724375483758,0
01,00800,48,902,43.14517585464683,-0.04783278919583906,0
01,00800,49,169,-17.340519961184775,0.10260662698925903,0
01,00800,51,398,12.45344119811226,-0.031290053261588596,0
01,00800,52,1334,-7.098090918860207,0.0053209077352775165,0
01,00800,53,348,2.6271074724911334,-0.007549159403710154,0
01,00800,54,1144,11.307427806053493,-0.009884115215081724,0
01,00800,56,1548,-154.72844819054228,0.09995377790086711,0
01,00800,61,1563,62.43426935465486,-0.03994514993899863,0
01,00800,62,4916,337.41768764414,-0.06863663296259968,0
01,00800,71,195,39.26821232895718,-0.20137544784080608,0
01,00800,72,2764,200.8024624269963,-0.07264922663784236,0
01,00800,81,2429,43.49833905615395,-0.017907920566551647,0
01,00800,92,1142,12.148325078906097,-0.010637762766117423,0
01,00900,11,242,-2.552648215249401,0.010548133120865293,0
01,00900,21,30,-2.0650522358156125,0.06883507452718708,0
01,00900,22,152,-9.074905498071711,0.059703325645208624,0
01,00900,23,1731,-83.13073964772286,0.048024690726587445,0
01,00900,31,1435,9.03735427049377,-0.006297807854002627,0
01,00900,32,381,4.131367217461277,-0.010843483510397054,0
01,00900,33,2797,112.67938228048854,-0.040285799885766374,0
01,00900,42,509,-3.2289067868858417,0.006343628265001654,0
01,00900,44,2352,18.502370485802338,-0.007866654118113239,0
01,00900,45,1701,-66.34727295665175,0.03900486358415741,0
01,00900,48,395,-15.396429464152398,0.03897830244089215,0
01,00900,49,180,-16.57589229334987,0.0920882905186104,0
01,00900,51,241,24.32421323593807,-0.10093034537733639,0
01,00900,52,439,-3.2321720661681805,0.007362578738424101,0
01,00900,53,295,-1.6135243407151367,0.005469574036322498,0
01,00900,54,716,7.144084924229829,-0.009977772240544453,0
01,00900,56,908,-90.37983624057865,0.09953726458213508,0
01,00900,61,1626,66.36121260662075,-0.04081255387861055,0
01,00900,62,4567,275.01693473086505,-0.060218290941726524,0
01,00900,71,525,107.77639165971823,-0.20528836506612996,0
01,00900,72,3611,232.93857082224787,-0.06450805062925723,0
01,00900,81,2344,92.69524394868186,-0.03954575253783356,0
01,00900,92,961,11.300608564326666,-0.011759218069018383,0
01,01000,11,778,-9.359710122581138,0.012030475735965473,0
01,01000,21,102,-7.992079788794365,0.0783537234195526,0
01,01000,22,258,-11.956312969085838,0.04634229832979007,0
01,01000,23,2621,-125.87271439438568,0.04802469072658744,0
01,01000,31,1970,127.45466154375141,-0.06469779773794487,0
01,01000,32,688,14.397184407853663,-0.020926140127694278,0
01,01000,33,5448,270.5112262186198,-0.0496533087772797,0
01,01000,42,742,-15.485560572759113,0.020870027726090448,0
01,01000,44,3645,-154.08210392874076,0.04227218214780268,0
01,01000,45,3032,-265.35388236409716,0.08751777122826424,0
01,01000,48,890,2.352547896659146,-0.0026433122434372427,0
01,01000,49,674,-82.37532588272491,0.12221858439573428,0
01,01000,51,577,44.24458546734997,-0.07668039075797221,0
01,01000,52,1076,-6.4430030189553396,0.005987921021333959,0
01,01000,53,524,32.503853797143016,-0.06203025533805919,0
01,01000,54,758,10.163899879580551,-0.013408838891267217,0
01,01000,56,1420,-136.71509705851835,0.09627823736515377,0
01,01000,61,2400,93.54586445222571,-0.03897744352176071,0
01,01000,62,5013,361.1986916957301,-0.0720524020937024,0
01,01000,71,249,34.427421605286106,-0.13826273737062694,0
01,01000,72,3382,203.67968674498164,-0.060224626476931296,0
01,01000,81,2027,-38.16634504136453,0.01882898127349015,0
01,01000,92,1244,16.798326405965,-0.01350347781829984,0
01,01100,11,437,-7.445223961144086,0.017037125769208433,0
01,01100,21,0,0,0,0
01,01100,22,184,-5.138479076496434,0.027926516720089316,0
01,01100,23,2647,-127.12135635327695,0.04802469072658744,0
01,01100,31,987,26.333814493563622,-0.026680663114046224,0
01,01100,32,530,9.810566145523987,-0.018510502161366012,0
01,01100,33,3151,141.62444576675958,-0.044945872982151566,0
01,01100,42,523,-10.23431159238412,0.01956847340800023,0
01,01100,44,2738,-32.79052059325033,0.011976084950054904,0
01,01100,45,1685,-150.23247281272174,0.08915873757431557,0
01,01100,48,671,-21.953218076361026,0.032717165538541024,0
01,01100,49,159,-27.043916477017493,0.17008752501268865,0
01,01100,51,578,28.77279480746541,-0.04977992181222389,0
01,01100,52,1169,-6.246988336488265,0.00534387368390784,0
01,01100,53,366,8.543870815513985,-0.023343909332005423,0
01,01100,54,844,4.202857378844833,-0.0049796888374938775,0
01,01100,56,1806,-143.05391378864346,0.07921036200921565,0
01,01100,61,2023,91.23147574766193,-0.04509712098253185,0
01,01100,62,3815,223.3599658358068,-0.058547828528389724,0
01,01100,71,622,88.68528219319069,-0.14258083953889178,0
01,01100,72,3425,232.89322294181386,-0.06799802129687996,0
01,01100,81,1818,82.7094718001612,-0.04549475896598525,0
01,01100,92,1626,7.988041440393201,-0.004912694612787947,0
01,01200,11,174,-1.2054172127566616,0.006927685130785411,0
01,01200,21,148,-10.111441838884765,0.0683205529654376,0
01,01200,22,312,-14.75438580455951,0.04728969809153689,0
01,01200,23,4138,-198.72617022661882,0.04802469072658744,0
01,01200,31,387,5.796186031788652,-0.01497722488834277,0
01,01200,32,376,12.199984081021231,-0.032446766172928805,0
01,01200,33,1533,54.73943364337089,-0.03570739311374487,0
01,01200,42,1231,-22.194535791730374,0.018029679765824837,0
01,01200,44,5349,-51.18799517704783,0.009569638283239453,0
01,01200,45,3374,-26.09174345287471,0.00773317826107727,0
01,01200,48,1036,-26.00081308432026,0.025097309926950057,0
01,01200,49,433,-45.92470637517462,0.106061677540819,0
01,01200,51,732,52.45227134696426,-0.07165610839749216,0
01,01200,52,2169,-17.377907156325463,0.008011944285996064,0
01,01200,53,987,13.46007779437879,-0.013637363520140618,0
01,01200,54,2699,32.58261130168829,-0.012072104965427303,0
01,01200,56,2646,-242.1781595314701,0.09152613738906655,0
01,01200,61,4098,210.59199241589394,-0.05138896837869545,0
01,01200,62,5998,434.95433652257935,-0.07251656160763244,0
01,01200,71,1024,159.57899716581278,-0.15583886441973904,0
01,01200,72,5865,410.34347064512343,-0.0699647861287508,0
01,01200,81,4135,-14.477109771730682,0.003501114817830878,0
01,01200,92,929,12.0658070020407,-0.012987951563014747,0
01,01200,55,8,1.1756831539721517,-0.14696039424651897,0
01,01301,11,57,-1.4890447922288172,0.026123592846119603,0
01,01301,21,13,-0.27614379084967366,0.021241830065359513,0
01,01301,22,235,-9.341474775205803,0.03975095649023746,0
01,01301,23,1724,-82.79456681263675,0.04802469072658744,0
01,01301,31,465,20.8078907102132,-0.04474815206497462,0
01,01301,32,539,31.859519133960287,-0.05910856982181872,0
01,01301,33,1369,50.03583723592585,-0.036549187170143056,0
01,01301,42,563,-5.561330266433187,0.009878028892421292,0
01,01301,44,2253,-43.80201104805237,0.01944163828142582,0
01,01301,45,1500,-141.7535847199578,0.0945023898133052,0
01,01301,48,480,7.505786061299695,-0.015637054294374363,0
01,01301,49,611,-83.29687888081173,0.13632877067235963,0
01,01301,51,411,12.151890211268148,-0.029566642849800845,0
01,01301,52,1110,-7.070822461983276,0.00637011032611106,0
01,01301,53,232,8.379259768234329,-0.03611749900101004,0
01,01301,54,481,7.181482571412178,-0.014930317196283115,0
01,01301,56,2427,-187.68318936353165,0.07733135120046628,0
01,01301,61,1603,66.16100672750375,-0.04127324187617202,0
01,01301,62,5425,342.6354632459316,-0.06315861073657725,0
01,01301,71,468,70.19538639874288,-0.14999014187765575,0
01,01301,72,3967,387.38805409211557,-0.0976526478679394,0
01,01301,81,1627,40.734272862418905,-0.025036430769771915,0
01,01301,92,1031,11.846748768974445,-0.011490541967967454,0
01,01302,11,119,0,-0,0
01,01302,21,15,1.9993186463774704,-0.13328790975849802,0
01,01302,22,60,-3.9767957822598965,0.06627992970433161,0
01,01302,23,1802,-86.54049268931057,0.04802469072658744,0
01,01302,31,597,7.232695162516935,-0.012115067273897714,0
01,01302,32,534,12.773833962294805,-0.02392103738257454,0
01,01302,33,1258,48.48405925990401,-0.03854058764698252,0
01,01302,42,583,-9.763627754265453,0.01674721741726493,0
01,01302,44,2714,-70.57323531103764,0.02600340284120768,0
01,01302,45,1685,-72.20633900539094,0.042852426709430826,0
01,01302,48,550,24.709301254555115,-0.0449260022810093,0
01,01302,49,500,-60.03274435003754,0.12006548870007508,0
01,01302,51,535,38.4021719684654,-0.07177976068872038,0
01,01302,52,1020,-6.533205281292481,0.006405103216953412,0
01,01302,53,665,9.750400914000645,-0.014662257013534805,0
01,01302,54,1082,36.50752979599758,-0.033740785393713106,0
01,01302,56,1931,-154.63747038806125,0.08008154862147139,0
01,01302,61,2459,120.87295449604892,-0.049155329197254544,0
01,01302,62,5259,304.847549366801,-0.05796682817394961,0
01,01302,71,804,146.31422609396816,-0.1819828682760798,0
01,01302,72,4479,355.0792937222195,-0.07927646655999543,0
01,01302,81,2167,94.84594033594435,-0.0437683157987745,0
01,01302,92,758,8.399761270158514,-0.01108147924823023,0
01,01302,55,20,2.9392078849303793,-0.14696039424651897,0
01,01303,11,21,0,-0,0
01,01303,21,0,0,0,0
01,01303,22,421,-24.88565021147837,0.05911080810327404,0
01,01303,23,2175,-104.45370233032767,0.04802469072658744,0
01,01303,31,419,26.92784187678587,-0.06426692572025267,0
01,01303,32,393,14.734367938650562,-0.03749203037824571,0
01,01303,33,1007,44.5933201778245,-0.04428333682008392,0
01,01303,42,976,-17.401392660767794,0.017829295758983395,0
01,01303,44,4331,3.6048593719321316,-8.323388067264215e-4,0
01,01303,45,2103,-0.39950959583161727,1.8997127714294687e-4,0
01,01303,48,497,2.163032547635284,-0.004352178164256105,0
01,01303,49,243,-34.525800295629715,0.14208148269806467,0
01,01303,51,473,42.1089405483353,-0.0890252442882353,0
01,01303,52,2074,-17.09130627318341,0.008240745551197401,0
01,01303,53,756,25.413557823298827,-0.03361581722658575,0
01,01303,54,2974,43.885079350756925,-0.014756247259837567,0
01,01303,56,2258,-178.5100787174155,0.07905672219548959,0
01,01303,61,4697,216.77710902396245,-0.04615224803575952,0
01,01303,62,5590,331.2117690714546,-0.05925076369793464,0
01,01303,71,1281,214.6581344547996,-0.16757075289211523,0
01,01303,72,3898,289.44184575907866,-0.07425393682890678,0
01,01303,81,3584,71.6668393269834,-0.01999632793721635,0
01,01303,92,515,-2.0654422070861207,0.004010567392400234,0
01,01303,55,22,3.2331286734234173,-0.14696039424651897,0
01,01304,11,233,0,-0,0
01,01304,21,95,-2.017973856209154,0.021241830065359513,0
01,01304,22,332,-17.047907023735274,0.05134911754137131,0
01,01304,23,2579,-123.85567738386901,0.04802469072658744,0
01,01304,31,609,19.903654211703543,-0.0326825192310403,0
01,01304,32,880,39.46644717414982,-0.04484823542517025,0
01,01304,33,2214,78.46399769862462,-0.03543992669314572,0
01,01304,42,987,-14.691410324687409,0.014884914209409735,0
01,01304,44,3496,-13.55238662170081,0.0038765407956810097,0
01,01304,45,2816,-181.14768254968348,0.06432801226906373,0
01,01304,48,1056,-10.700721473789034,0.010133258971391132,0
01,01304,49,514,-77.58972942404891,0.1509527809806399,0
01,01304,51,631,20.278647895195295,-0.03213731837590379,0
01,01304,52,2296,-18.478839857920708,0.008048275199442817,0
01,01304,53,788,44.512466709243576,-0.056487901915283724,0
01,01304,54,1239,13.862361498520672,-0.011188346649330647,0
01,01304,56,2321,-189.80013219798101,0.08177515389831151,0
01,01304,61,2914,130.2811379025642,-0.044708695230804466,0
01,01304,62,6281,350.2946928599716,-0.05577052903358885,0
01,01304,71,934,164.02117917471296,-0.17561154087228367,0
01,01304,72,4285,304.4968487412099,-0.07106110822431969,0
01,01304,81,3962,58.857033351114254,-0.014855384490437721,0
01,01304,92,1342,11.895656647080314,-0.00886412566846521,0
01,01304,55,108,15.871722578624048,-0.14696039424651897,0
01,01305,11,209,-7.303410171408008,0.03494454627467947,0
01,01305,21,194,5.772264593722499,-0.029753941204755146,0
01,01305,22,98,-5.368674306050861,0.054782390878070006,0
01,01305,23,1493,-71.70086325479504,0.04802469072658743,0
01,01305,31,129,13.83243585989271,-0.1072281849604086,0
01,01305,32,470,22.454761324577667,-0.04777608792463334,0
01,01305,33,1425,45.16188433862386,-0.03169255041306937,0
01,01305,42,476,-12.380592532810635,0.026009648178173604,0
01,01305,44,2899,-44.9902312137664,0.015519224288984616,0
01,01305,45,1665,-85.26749982153571,0.05121171160452595,0
01,01305,48,604,-7.451752936865602,0.012337339299446361,0
01,01305,49,304,-48.493310139326525,0.1595174675635741,0
01,01305,51,271,15.737726890348073,-0.05807279295331392,0
01,01305,52,1195,-8.485439671335023,0.007100786335845207,0
01,01305,53,379,25.094422424014518,-0.06621219636943144,0
01,01305,54,787,1.9685505723874512,-0.002501334907735008,0
01,01305,56,1923,-110.04842651780213,0.05722747088809263,0
01,01305,61,1661,73.3642546172464,-0.04416872644024467,0
01,01305,62,4391,251.22928930751038,-0.05721459560635627,0
01,01305,71,506,84.34412792651413,-0.166687999854771,0
01,01305,72,3114,211.15280377366184,-0.06780757988878029,0
01,01305,81,2125,49.985551593441116,-0.023522612514560524,0
01,01305,92,632,5.660654634206389,-0.00895673201614935,0
01,01305,55,8,1.1756831539721517,-0.14696039424651897,0
01,01400,11,318,-8.50882738416467,0.026757318818127894,0
01,01400,21,197,-0.9633141544906318,0.004889919565942293,0
01,01400,22,227,-11.421606543017806,0.05031544732606963,0
01,01400,23,2389,-114.73098614581738,0.04802469072658744,0
01,01400,31,877,65.71449636872704,-0.07493101068269901,0
01,01400,32,1625,-15.038384604197166,0.009254390525659795,0
01,01400,33,1958,72.94955483796437,-0.03725717816034953,0
01,01400,42,591,-10.696932884575526,0.018099717232784307,0
01,01400,44,2591,-55.84092918384245,0.021551883127689096,0
01,01400,45,1606,-69.24896328893497,0.04311890615749376,0
01,01400,48,1001,-27.540104019882765,0.02751259142845431,0
01,01400,49,383,-34.9167990906361,0.09116657726014647,0
01,01400,51,186,16.981780090445316,-0.09129989295938341,0
01,01400,52,858,-5.8647186127440545,0.006835336378489574,0
01,01400,53,569,55.37618670021437,-0.0973219449915894,0
01,01400,54,555,1.9693359366439653,-0.0035483530389981356,0
01,01400,56,1494,-137.51681046500028,0.09204605787483285,0
01,01400,61,1808,78.21239225608903,-0.04325906651332358,0
01,01400,62,4177,242.56329694341775,-0.05807117475303274,0
01,01400,71,226,28.089163619974713,-0.12428833460165802,0
01,01400,72,2247,170.2374811720538,-0.07576211890167059,0
01,01400,81,2218,32.92296199778523,-0.014843535616675035,0
01,01400,92,613,6.761039580611604,-0.01102942835336314,0
01,01400,55,45,6.6132177410933535,-0.14696039424651897,0
01,01500,11,185,-4.821668851026646,0.026063074870414305,0
01,01500,21,105,-0.3928412192151802,0.0037413449449064783,0
01,01500,22,212,-6.313320264823612,0.0297798125699227,0
01,01500,23,3247,-155.9361707892294,0.04802469072658744,0
01,01500,31,469,1.1545893409988994,-0.0024618109616181224,0
01,01500,32,757,11.95030625339423,-0.015786401919939536,0
01,01500,33,1955,77.42154009307002,-0.03960181078929413,0
01,01500,42,375,-9.942678240176829,0.026513808640471544,0
01,01500,44,3009,-112.36496197226515,0.03734295844874216,0
01,01500,45,1034,-68.05728735661248,0.06581942684391923,0
01,01500,48,861,-38.79508053100216,0.04505816554123363,0
01,01500,49,188,-25.306687742301346,0.13461004118245395,0
01,01500,51,482,30.076331188453423,-0.06239902736193656,0
01,01500,52,704,-3.5919015158247416,0.005102132834978326,0
01,01500,53,469,0.8552873120808631,-0.0018236403242662326,0
01,01500,54,1044,9.185196425048343,-0.008798080866904543,0
01,01500,56,1182,-84.16678150020697,0.07120709094772162,0
01,01500,61,2646,104.83468250282218,-0.03962006141452085,0
01,01500,62,3842,256.05389201434383,-0.06664598959248928,0
01,01500,71,273,47.602670892559075,-0.17436875784820174,0
01,01500,72,2228,138.70368598472862,-0.06225479622294822,0
01,01500,81,1736,-8.712989594152667,0.005019003222438172,0
01,01500,92,595,6.597797628408849,-0.01108873550993084,0
01,01500,55,20,2.9392078849303793,-0.14696039424651897,0
01,01600,11,58,0,-0,0
01,01600,21,12,-0.25490196078431415,0.021241830065359513,0
01,01600,22,147,-4.647857245968875,0.031618076503189624,0
01,01600,23,1779,-85.43592480259905,0.04802469072658744,0
01,01600,31,336,4.968696556709635,-0.01478778737115963,0
