series_id,reference,percent_change_employment_previous,percent_change_imputed
CES1000000001,714,-0.12745098039215685,-0.12605042016806722
CES2000000001,7639,-0.04005759916219398,-0.03652310511847101
CES3000000001,12852,-0.048708372237784014,-0.04660753190164957
CES3100000001,8058,-0.054355919583023105,-0.051625713576569865
CES3200000001,4794,-0.039215686274509776,-0.03817271589486859
CES4000000001,27830,-0.03884297520661162,-0.03449514911965501
CES4200000001,15672,-0.0328739152628893,-0.03508805513016844
CES4300000001,5678.1,-0.04714605237667546,-0.021609341152850514
CES5000000001,2894,-0.09709744298548717,-0.09675190048375948
CES5500000001,8845,-0.01469756924816279,-0.013001695873374741
CES5552000001,6486.4,0.0016804390725211338,0.0028058707449434284
CES5553000001,2358.5,-0.059783760864956514,-0.05626457494170012
CES6000000001,21550,-0.05201856148491879,-0.049234338747099815
CES6054000001,9707.6,-0.027298199348963714,-0.027772054884832587
CES6055000001,2447.3,-0.03620316266906398,-0.03804192375270721
CES6056000001,9395,-0.08172432144757846,-0.07432676955827555
CES6500000001,24586,-0.053282355812250826,-0.05108598389327257
CES6561000001,3828.5,-0.10079665665404203,-0.10228549040094026
CES6562000001,20757.7,-0.044508784691945746,-0.041637561001459655
CES7000000001,16867,-0.20632003320092485,-0.20448212485919248
CES7071000001,2472.4,-0.29647306261122797,-0.27904060831580657
CES7072000001,14394.1,-0.19079345009413584,-0.19162017771170137
CES8000000001,5941,-0.07389328395892947,-0.07271503113953881
CES9000000001,22745,-0.053374367992965466,-0.057726972961090306
CES9091000001,2867,0.04150680153470532,0.011510289501220683
CES9092000001,5199,-0.06635891517599535,-0.06635891517599535
CES9093000001,14679,-0.0673070372641188,-0.06819265617548875
