state,industry,reference,percent_change_state_imputed
01,10113300,54.5,0.09135674320801834
01,10211000,156.6,0.1788970199605695
01,10212100,50.4,0.00855857807040361
01,10212200,40.8,0.12130367610961934
01,10212300,97.4,0.1140513912120873
01,10213000,314.5,-0.12335716119827689
01,10210000,659.7,0.008653318103752028
01,20000000,7639,0.055250712144772396
01,30000000,12852,-0.01662213134648427
01,31327100,40.7,-0.039435874412390715
01,31327200,84.8,-0.03952569407768203
01,31331300,57.8,-0.01839075277240043
01,31331400,61.2,-0.06164334792810999
01,31331500,115.9,-0.08816215217111867
01,31332100,100.3,-0.043720665466622344
01,31332200,34.4,-0.05607024463609067
01,31332700,358,-0.034669049365205984
01,31332800,140.3,-0.06431462130402832
01,31332994,45.4,0.10453061593147417
01,31333110,75.9,0.0834976077092362
01,31333300,95.4,-0.0449153156175508
01,31333500,176.8,-0.0348208811335492
01,31333600,97.7,-0.05736947619554056
01,31335200,61.8,0.012651817139514687
01,31336419,88.1,0.05450629226411152
01,31336900,60.8,0.04343372221811115
01,31336600,142.9,0.023313606936905873
01,31321100,92.9,0.014838262033155747
01,31321200,84.2,-0.034892120034247465
01,31321990,69,0.07694649747410043
01,31339100,330.7,0.02653383647646579
01,31339920,43.5,0.06361435880979571
01,31327300,201.9,0.015850940161199367
01,31327900,98.1,0.015978171827343624
01,31331100,83.5,-0.04286913165477413
01,31331200,54.8,-0.037276666949148884
01,31332300,404.6,0.007847319653647045
01,31332400,95.3,-0.006877365356459664
01,31332600,67.7,7.262232141680425e-5
01,31332900,283.4,-0.03299701426074819
01,31333120,69.2,-0.025944387005439884
01,31333130,69.6,-0.14197488331797725
01,31335100,47,-0.06945931692369545
01,31335300,145.7,-0.05092808837187646
01,31335900,149.5,-0.0052168064277159365
01,31336100,243.1,-0.17046663825732677
01,31336200,168,0.03937670467425147
01,31336300,587.7,-0.00630774317328997
01,31336411,245.1,-0.07046111662317811
01,31336412,91.2,-0.11281627778188885
01,31336413,115.7,-0.08838546761039268
01,31321900,233.6,0.015390759931912634
01,31339900,292.2,-0.020194558086992
01,31334100,169.3,0.03695184444956412
01,31334500,433.1,0.024145230283337482
01,31337000,386.4,-0.036614074894366744
01,31321000,410.6,0.008358993856206642
01,31327000,425.6,-0.003957705710537773
01,31331000,372.7,-0.05336512383997716
01,31332000,1483.9,-0.021213753961767723
01,31333000,1109.9,-0.01462456284797542
01,31334000,1098.2,0.02767360006254549
01,31335000,404.5,-0.02809487960943824
01,31336000,1742.9,-0.038747159766240435
01,31339000,622.9,0.005095344115826239
01,31334200,84.6,0.014496008361877366
01,31334400,378,0.020850843440116673
01,31334600,33.2,0.13764819156276598
01,32311300,81.4,-0.030241462719847068
01,32311400,174,-0.0076172711301382146
01,32311500,155.7,-0.0022399983021975656
01,32311600,535.5,0.021778395182363797
01,32311811,86.1,-0.09382817264802035
01,32329100,287.4,-0.07350961199044825
01,32329900,37.9,-0.08095971967962057
01,32322100,95.5,-0.036083203059895985
01,32322210,150.1,0.012275482772585722
01,32324110,68.4,-5.3535018007644375e-5
01,32324190,45.6,-0.06511201455017124
01,32325200,94.2,-0.04545695873809352
01,32325300,37.3,0.03650031658165853
01,32325400,308.2,0.029004574636297353
01,32325500,65.1,-0.05407182856109971
01,32325600,111.2,6.641061934007375e-4
01,32326100,608.3,0.005018115725013761
01,32326210,58.8,0.05930876178781175
01,32326290,78.9,-0.019498046106448785
01,32311100,63.7,0.06790556399860836
01,32311200,60,0.01100341852503428
01,32311800,314.9,-0.026470911950248865
01,32311700,34.9,0.04632338032064065
01,32311900,234.1,-0.022910863120986003
01,32322220,55.7,1.1482865450518354e-4
01,32322290,61.8,9.158810904963399e-5
01,32325100,153.4,0.00527423816604955
01,32325900,81.6,-0.08298662028424064
01,32313000,106.5,-0.08048805538791304
01,32314000,111.3,-0.04674851120457402
01,32315000,105,-0.11993808892245361
01,32323000,417.2,-0.09471277732130312
01,32311000,1655.4,9.125228122597306e-5
01,32322000,363.6,-0.004354244823758124
01,32324000,114.3,-0.03814581295694941
01,32325000,851.1,-0.003629110625459897
01,32326000,746.2,0.008183058223083739
01,41423100,363.2,-0.02944726046456181
01,41423200,115.2,-0.019978954052423004
01,41423300,247.3,0.052867509981364136
01,41423400,696.4,0.020720436463883107
01,41423500,136.6,-0.042586526852162576
01,41423600,358.5,0.0021996837904408872
01,41423700,289.5,0.024577033282061844
01,41423800,720.5,-0.007719431344426986
01,41423930,102.4,-0.0790067318302008
01,41424100,126.2,0.029182174625342228
01,41424300,153.9,-0.08449661941322617
01,41424400,801.5,-0.012605262361369607
01,41424500,69.5,0.05172376100758336
01,41424700,101.1,0.00982066627268885
01,41424800,204.2,0.023900847937451952
01,41424910,120.3,0.054057255807753224
01,44221100,381.7,0.03045613640219602
01,44221200,110.9,0.02639240273290344
01,44221300,53.4,0.008013662902506602
01,41423900,295.2,-0.022773669499577376
01,41424200,240.1,0.01950217467814641
01,41424600,148,-0.01272792089014163
01,41424900,334.1,0.03872717832760342
01,41425110,34,0.03319105524225996
01,41425120,499.1,-0.01040801131283342
01,41420000,5934.2,2.073565207492134e-4
01,41423000,3221,0.0012866553166480665
01,41424000,2180.4,4.4335440276266347e-4
01,44220000,546.1,0.027072196446801255
01,42443141,48.2,0.05228759541115502
01,42443142,427.8,-0.03031586259749297
01,42444130,158.3,0.061397121385995734
01,42444200,156.4,0.10891890413848271
01,42445110,2538.5,0.08113416908604776
01,42445120,163.1,0.005669736431695993
01,42445200,226.3,-0.019877324178395828
01,42445300,161.8,0.0368699298413675
01,42446110,698.6,0.04206306927395409
01,42448100,969.1,-0.21336595348317156
01,42448200,195,-0.18952226028647046
01,42448300,125.7,-0.11732961601745384
01,42451130,36.5,0.08349343364497097
01,42451140,33,-0.12181997440816317
01,42451200,79.3,-0.4212276705371707
01,42453100,56.9,-0.05235388046818845
01,42453210,92.6,-0.19003432473212
01,42453300,180.4,-0.09704562192147137
01,42453220,135.2,-0.15835579392582722
01,42453900,354.5,0.027099593694039026
01,42454100,373.9,0.11464366834977502
01,42454200,41.6,-0.07051356209028525
01,42454310,70.7,0.01940456433774218
01,42454390,65.7,-0.00871605594346403
01,42444100,1150.7,0.12290177501192179
01,42451110,276.3,-0.003516417668124161
01,42451120,125.5,-0.3090951162649782
01,42441100,1309.4,-0.010264368639690269
01,42441200,165.6,0.010961287688502352
01,42441300,588.7,0.029546719931329846
01,42442000,470.7,-0.030966322438875094
01,42447000,947.2,0.026179801038809014
01,42452200,1078.5,-0.0016328614585282564
01,42452300,1968.3,0.13131647170295746
01,42446000,1058.3,-0.023555661607173373
01,42000000,15672,0.01676014617146082
01,42441000,2063.7,0.002795551178940592
01,42443000,475.3,-0.018889551496716228
01,42444000,1309.3,0.11781527464395392
01,42445000,3090.2,0.06678334726471602
01,42448000,1289.1,-0.20154555620550751
01,42451000,549.8,-0.13218848306695907
01,42452000,3046.8,0.08425534008464897
01,42453000,820.4,-0.059666743412150836
01,42454000,551.2,0.08106481236544771
01,43485300,70.5,-0.2971462781095484
01,43485400,212.2,-0.14516133148486
01,43485500,108.9,-0.1917245560533971
