series_id,reference,percent_change_employment_previous,percent_change_imputed
CES1000000001,690,-0.11159420289855071,-0.10869565217391308
CES2000000001,7648,-0.025627615062761455,-0.025627615062761455
CES3000000001,12799,-0.03883115868427223,-0.04023751855613722
CES3100000001,8007,-0.04595978518796051,-0.04845759960034968
CES3200000001,4792,-0.026919866444073404,-0.026502504173622654
CES4000000001,27876,-0.02496771416272059,-0.027873439517864806
CES4200000001,15609.8,-0.02461914950864197,-0.025599303001960227
CES4300000001,5823.1,-0.011660455770981182,-0.02438563651663206
CES5000000001,2914,-0.07824296499656824,-0.0778997940974605
CES5500000001,8875,-0.009239436619718266,-0.0070985915492958185
CES5552000001,6513.4,0.0054349494887464544,0.005910891393128059
CES5553000001,2361.6,-0.04992378048780488,-0.04293699186991873
CES6000000001,21469,-0.031161209185337047,-0.034840933438911925
CES6054000001,9708.7,-0.006952527114855722,-0.0025647100023691305
CES6055000001,2425,-0.03451546391752569,-0.03216494845360829
CES6056000001,9334.8,-0.05537344131636457,-0.06904272185799376
CES6500000001,24565,-0.047588031752493376,-0.047628740077345855
CES6561000001,3778.7,-0.08529388414004813,-0.09048085320348254
CES6562000001,20786.5,-0.040728357347316724,-0.03983835662569446
CES7000000001,16915,-0.18793969849246228,-0.16837126810523206
CES7071000001,2501.9,-0.28118629841320597,-0.24537351612774294
CES7072000001,14412.9,-0.17177667228663207,-0.15502778760693547
CES8000000001,5937,-0.06670035371399696,-0.059289203301330584
CES9000000001,22835,-0.0565798116925772,-0.05447777534486531
CES9091000001,2863,0.008732099196646859,0.011875654907439692
CES9092000001,5303,-0.06279464454082595,-0.06147463699792566
CES9093000001,14669,-0.06708023723498535,-0.06489876610539236
